Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
4996.54   	600       	70        	-1024.19  	0         	0         	
5000      	600       	70        	-1024.22  	0         	0         	
5005.18   	600       	70        	-885.435  	0         	0         	
5015.07   	600       	70        	-820.222  	0         	0         	
5034.12   	600       	70        	-802.739  	0         	0         	
5064.12   	600       	70        	-800.178  	0         	0         	
5094.12   	600       	70        	-799.943  	0         	0         	
5124.12   	600       	70        	-799.924  	0         	0         	
5154.12   	600       	70        	-799.925  	0         	0         	
5184.12   	600       	70        	-799.928  	0         	0         	
5214.12   	600       	70        	-799.93   	0         	0         	
5244.12   	600       	70        	-799.933  	0         	0         	
5274.12   	600       	70        	-799.935  	0         	0         	
5304.12   	600       	70        	-799.938  	0         	0         	
5334.12   	600       	70        	-799.938  	0         	0         	
5364.12   	600       	70        	-799.94   	0         	0         	
5394.12   	600       	70        	-799.942  	0         	0         	
5424.12   	600       	70        	-799.945  	0         	0         	
5454.12   	600       	70        	-799.947  	0         	0         	
5484.12   	600       	70        	-799.948  	0         	0         	
5514.12   	600       	70        	-799.95   	0         	0         	
5544.12   	600       	70        	-799.952  	0         	0         	
5574.12   	600       	70        	-799.954  	0         	0         	
5604.12   	600       	70        	-799.955  	0         	0         	
5634.12   	600       	70        	-799.957  	0         	0         	
5664.12   	600       	70        	-799.958  	0         	0         	
5694.12   	600       	70        	-799.96   	0         	0         	
5724.12   	600       	70        	-799.961  	0         	0         	
5754.12   	600       	70        	-799.962  	0         	0         	
5784.12   	600       	70        	-799.964  	0         	0         	
5814.12   	600       	70        	-799.965  	0         	0         	
5844.12   	600       	70        	-799.966  	0         	0         	
5874.12   	600       	70        	-799.967  	0         	0         	
5904.12   	600       	70        	-799.968  	0         	0         	
5934.12   	600       	70        	-799.969  	0         	0         	
5964.12   	600       	70        	-799.97   	0         	0         	
5994.12   	600       	70        	-799.971  	0         	0         	
6000      	600       	70        	-799.973  	0         	0         	
