 % Reservoir Output 
 % Unit for Total Component: B.O. ~ lb/day || Compositional ~ mol/day 

time	pres	temp	comp0	comp1	comp2	comp3	comp4	comp5	comp6	comp7	comp8	comp9	comp10	comp11	comp12	min0	min1	min2	min3	min4	min5	min6	min7	
day	psi	F	**	**	**	**	**	**	**	**	**	**	**	**	**	
   45.7271	   528.568	       582	291.483	29223.6	0.0052899	6.29959e-005	0.280886	0.255796	5.21584	15.847	2.11318	8.04544	0.000146559	7.61354e-006	1.31011e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.8311	   529.695	       582	292.258	29212.7	0.00528937	6.21661e-005	0.281024	0.25573	5.21393	15.8502	2.11464	8.06562	0.000146439	7.58582e-006	1.3178e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   45.9137	   529.866	       582	292.874	29203.9	0.00529324	6.08251e-005	0.281131	0.255677	5.2124	15.8526	2.11579	8.08161	0.000146357	7.56493e-006	1.32166e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   46.0018	   529.726	       582	293.531	29194.7	0.00530154	5.96688e-005	0.281271	0.255621	5.21078	15.8554	2.11708	8.0991	0.00014638	7.54752e-006	1.32347e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   46.1054	   529.371	       582	294.302	29183.9	0.00531551	5.95067e-005	0.281428	0.255557	5.2089	15.8587	2.11858	8.11961	0.000146403	7.52627e-006	1.32394e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   46.2331	   528.812	       582	295.253	29170.8	0.00533634	6.14987e-005	0.281609	0.255482	5.2066	15.8629	2.12043	8.14474	0.00014643	7.49958e-006	1.32299e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   46.3949	   529.253	       582	296.464	29153.9	0.0053514	6.28653e-005	0.281832	0.255385	5.20365	15.868	2.12273	8.17648	0.000146226	7.45205e-006	1.32815e-005	41248.8	63219.6	172562	281030	99112.7	45818.4	64025.4	222156	
   46.5463	   529.981	       582	297.6	29137.8	0.00536032	6.09446e-005	0.282033	0.255288	5.20084	15.8726	2.12485	8.206	0.000145997	7.40681e-006	1.33729e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   46.6494	   529.879	       582	298.373	29126.9	0.00537059	6.00094e-005	0.282201	0.255223	5.19894	15.8759	2.12635	8.22662	0.000146029	7.38615e-006	1.33964e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   46.7589	   529.522	       582	299.194	29115.4	0.00538574	6.03519e-005	0.28237	0.255156	5.19693	15.8794	2.12794	8.24844	0.000146061	7.36387e-006	1.33991e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   46.8898	   528.959	       582	300.18	29101.8	0.00540734	6.30201e-005	0.282556	0.255079	5.19456	15.8837	2.12983	8.27437	0.000146098	7.33693e-006	1.33854e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.0545	   529.898	       582	301.425	29084.3	0.0054173	6.30548e-005	0.282786	0.254976	5.1915	15.8888	2.13217	8.30686	0.000145834	7.28548e-006	1.34692e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.1724	   530.323	       582	302.317	29071.7	0.0054244	6.15137e-005	0.282944	0.2549	5.18929	15.8924	2.13381	8.32998	0.000145695	7.25304e-006	1.35338e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.2703	   530.196	       582	303.058	29061.2	0.00543459	6.06245e-005	0.283105	0.254837	5.18746	15.8955	2.13524	8.3497	0.000145724	7.2333e-006	1.35554e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.3783	   529.834	       582	303.876	29049.7	0.00545001	6.10067e-005	0.283274	0.254771	5.18546	15.899	2.13681	8.37137	0.000145754	7.21099e-006	1.3557e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
    47.509	   529.269	       582	304.867	29036.1	0.00547209	6.37721e-005	0.283462	0.254694	5.18307	15.9033	2.1387	8.39743	0.000145787	7.18367e-006	1.3542e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
    47.674	   530.242	       582	306.123	29018.3	0.00548189	6.36805e-005	0.283696	0.25459	5.17997	15.9084	2.14104	8.43018	0.000145508	7.13089e-006	1.36336e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.7885	   530.624	       582	306.997	29005.9	0.00548908	6.21844e-005	0.283851	0.254515	5.17779	15.9119	2.14264	8.4528	0.000145372	7.09915e-006	1.36946e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.8853	    530.49	       582	307.735	28995.4	0.00549945	6.13269e-005	0.284013	0.254453	5.17596	15.915	2.14405	8.47243	0.000145399	7.0793e-006	1.37156e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   47.9927	   530.127	       582	308.554	28983.9	0.0055151	6.17593e-005	0.284182	0.254386	5.17395	15.9185	2.14561	8.49411	0.000145426	7.05679e-006	1.37164e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.1227	   529.563	       582	309.548	28970.2	0.00553746	6.46091e-005	0.284371	0.254309	5.17156	15.9228	2.14749	8.52022	0.000145456	7.02919e-006	1.36998e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.2871	   530.582	       582	310.809	28952.2	0.00554679	6.43449e-005	0.284607	0.254204	5.16843	15.9279	2.14982	8.55308	0.000145163	6.9754e-006	1.37972e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.3977	   530.919	       582	311.658	28940.1	0.00555399	6.28889e-005	0.284759	0.254131	5.16631	15.9313	2.15136	8.57506	0.000145032	6.94459e-006	1.38561e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.4932	   530.777	       582	312.392	28929.7	0.0055645	6.20564e-005	0.284921	0.254069	5.16448	15.9344	2.15276	8.59456	0.000145056	6.92468e-006	1.38764e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.5997	   530.414	       582	313.211	28918.1	0.00558036	6.25286e-005	0.285091	0.254002	5.16247	15.9379	2.15431	8.61622	0.00014508	6.90197e-006	1.38763e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
    48.729	   529.853	       582	314.207	28904.3	0.00560296	6.54467e-005	0.285281	0.253925	5.16006	15.9421	2.15618	8.64236	0.000145107	6.87411e-006	1.38582e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.8927	   530.903	       582	315.472	28886.3	0.00561192	6.50447e-005	0.285519	0.253819	5.15691	15.9472	2.15849	8.67529	0.000144802	6.81944e-006	1.39606e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   48.9999	   531.202	       582	316.302	28874.4	0.00561913	6.36206e-005	0.285669	0.253747	5.15482	15.9505	2.15999	8.69675	0.000144674	6.78932e-006	1.40178e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.0942	   531.055	       582	317.032	28863.9	0.00562976	6.28086e-005	0.28583	0.253685	5.153	15.9536	2.16137	8.71614	0.000144695	6.76932e-006	1.40376e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.1998	   530.692	       582	317.85	28852.4	0.00564579	6.33135e-005	0.286001	0.253618	5.15099	15.957	2.16291	8.73776	0.000144716	6.74643e-006	1.40366e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.3283	   530.134	       582	318.847	28838.5	0.00566861	6.62873e-005	0.286192	0.253541	5.14857	15.9613	2.16477	8.76391	0.000144739	6.71832e-006	1.4017e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
    49.491	   531.209	       582	320.114	28820.4	0.00567723	6.57627e-005	0.286432	0.253434	5.1454	15.9663	2.16707	8.79687	0.000144423	6.66285e-006	1.41241e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.5952	   531.475	       582	320.927	28808.7	0.00568446	6.43663e-005	0.28658	0.253364	5.14335	15.9695	2.16853	8.81788	0.000144297	6.6333e-006	1.41799e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.6883	   531.323	       582	321.653	28798.3	0.0056952	6.35727e-005	0.28674	0.253302	5.14153	15.9726	2.16989	8.83715	0.000144315	6.61322e-006	1.41991e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.7931	   530.961	       582	322.471	28786.7	0.00571139	6.41066e-005	0.286912	0.253236	5.13951	15.976	2.17142	8.85874	0.000144333	6.59015e-006	1.41972e-005	41248.8	63219.6	172562	281030	99112.6	45818.4	64025.4	222156	
   49.9206	   530.406	       582	323.468	28772.8	0.0057344	6.71288e-005	0.287105	0.253158	5.13708	15.9802	2.17327	8.88488	0.000144353	6.5618e-006	1.41761e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
        50	   531.221	       582	324.091	28763.9	0.0057358	6.80349e-005	0.287221	0.253107	5.13553	15.9827	2.1744	8.90108	0.00014429	6.54095e-006	1.42212e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.0847	   531.866	       582	324.756	28754.2	0.00573604	6.70845e-005	0.287344	0.253049	5.13384	15.9853	2.17559	8.91833	0.000144163	6.51559e-006	1.4292e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.1592	   531.937	       582	325.341	28745.7	0.00574074	6.56877e-005	0.287449	0.252998	5.13235	15.9876	2.17663	8.93343	0.000144063	6.49408e-006	1.43312e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.2407	   531.777	       582	325.983	28736.4	0.00575035	6.4472e-005	0.287561	0.252942	5.13073	15.99	2.17777	8.94993	0.000143962	6.47084e-006	1.43511e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.3376	   531.435	       582	326.744	28725.5	0.0057656	6.4283e-005	0.287725	0.252878	5.12883	15.9932	2.17918	8.97007	0.00014397	6.44865e-006	1.43541e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.4575	    530.91	       582	327.686	28712.3	0.00578792	6.63221e-005	0.287914	0.252804	5.12651	15.9972	2.18092	8.99487	0.000143977	6.42068e-006	1.43387e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.6099	   531.335	       582	328.889	28695.1	0.00580398	6.76914e-005	0.288149	0.252705	5.12351	16.0021	2.18311	9.02626	0.00014374	6.37035e-006	1.43959e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.7466	   531.945	       582	329.968	28679.4	0.00581368	6.60074e-005	0.288351	0.252611	5.12077	16.0063	2.18503	9.05424	0.000143506	6.32555e-006	1.44937e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   50.8413	   531.843	       582	330.717	28668.6	0.00582459	6.51484e-005	0.288519	0.252547	5.11888	16.0094	2.18641	9.07411	0.000143515	6.30395e-006	1.45199e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
    50.942	    531.52	       582	331.515	28657.1	0.00584039	6.55084e-005	0.28869	0.252481	5.11688	16.0127	2.18788	9.09517	0.000143525	6.28079e-006	1.45207e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   51.0624	   531.011	       582	332.47	28643.7	0.00586266	6.81405e-005	0.28888	0.252406	5.11454	16.0167	2.18964	9.12023	0.000143535	6.25296e-006	1.45004e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   51.2139	   531.827	       582	333.677	28626.3	0.00587346	6.84175e-005	0.289114	0.252305	5.11149	16.0215	2.19179	9.15161	0.000143251	6.20057e-006	1.45888e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   51.3229	   532.205	       582	334.547	28613.6	0.00588106	6.7015e-005	0.289276	0.252229	5.10928	16.0248	2.19332	9.17408	0.000143092	6.16707e-006	1.46616e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   51.4128	    532.09	       582	335.265	28603.2	0.00589164	6.61595e-005	0.289437	0.252167	5.10746	16.0278	2.19464	9.19308	0.000143097	6.14631e-006	1.46862e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   51.5118	   531.769	       582	336.055	28591.8	0.00590745	6.6501e-005	0.289606	0.252101	5.10548	16.031	2.19609	9.21391	0.0001431	6.12316e-006	1.46856e-005	41248.8	63219.6	172561	281030	99112.6	45818.4	64025.4	222156	
   51.6312	   531.265	       582	337.011	28578.4	0.00592988	6.91408e-005	0.289797	0.252026	5.10313	16.035	2.19783	9.23894	0.000143105	6.09507e-006	1.46632e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   51.7818	   532.062	       582	338.221	28560.8	0.00594039	6.94339e-005	0.290034	0.251924	5.10006	16.0398	2.19998	9.27036	0.000142811	6.04206e-006	1.4752e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   51.8898	    532.43	       582	339.09	28548.1	0.00594764	6.80142e-005	0.290196	0.251848	5.09784	16.0431	2.2015	9.29278	0.000142648	6.00835e-006	1.48259e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   51.9788	   532.315	       582	339.806	28537.7	0.00595796	6.71201e-005	0.290358	0.251786	5.09602	16.046	2.20281	9.31173	0.000142648	5.98743e-006	1.48507e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.0768	   531.998	       582	340.595	28526.3	0.00597351	6.74012e-005	0.290528	0.251721	5.09403	16.0492	2.20424	9.3325	0.000142648	5.96412e-006	1.48496e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.1949	     531.5	       582	341.549	28512.8	0.0059957	6.99613e-005	0.290719	0.251646	5.09168	16.0532	2.20596	9.35744	0.000142649	5.93588e-006	1.4826e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.3441	   532.299	       582	342.756	28495.2	0.0060059	7.01392e-005	0.290957	0.251543	5.08861	16.0579	2.20809	9.38878	0.000142347	5.88249e-006	1.49177e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.4498	   532.647	       582	343.613	28482.6	0.00601309	6.87233e-005	0.291119	0.251467	5.0864	16.0612	2.20958	9.41089	0.000142184	5.8491e-006	1.49879e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.5376	   532.531	       582	344.326	28472.2	0.00602338	6.78267e-005	0.29128	0.251406	5.08458	16.064	2.21087	9.42971	0.000142182	5.82807e-006	1.50123e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.6343	   532.218	       582	345.112	28460.8	0.0060389	6.80974e-005	0.291451	0.25134	5.0826	16.0672	2.21229	9.45038	0.000142178	5.80465e-006	1.50107e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.7512	   531.728	       582	346.062	28447.4	0.00606105	7.06328e-005	0.291643	0.251265	5.08025	16.0712	2.214	9.47522	0.000142175	5.77629e-006	1.49861e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   52.8986	   532.518	       582	347.265	28429.7	0.0060712	7.07862e-005	0.291882	0.251162	5.07717	16.0758	2.21611	9.50644	0.000141868	5.72261e-006	1.50788e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.0025	   532.851	       582	348.114	28417.2	0.00607841	6.93933e-005	0.292044	0.251087	5.07498	16.079	2.21758	9.52833	0.000141704	5.68932e-006	1.51489e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.0892	   532.735	       582	348.823	28406.8	0.00608873	6.8507e-005	0.292206	0.251025	5.07316	16.0818	2.21885	9.54704	0.000141698	5.66819e-006	1.51733e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.1847	   532.427	       582	349.605	28395.4	0.00610427	6.87767e-005	0.292377	0.25096	5.07118	16.085	2.22026	9.56759	0.000141691	5.64466e-006	1.51713e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
      53.3	   531.945	       582	350.551	28381.9	0.00612643	7.12946e-005	0.29257	0.250885	5.06883	16.0889	2.22195	9.59231	0.000141684	5.61619e-006	1.51459e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.4456	   532.719	       582	351.748	28364.3	0.00613662	7.14623e-005	0.29281	0.250782	5.06575	16.0935	2.22403	9.62336	0.000141373	5.56235e-006	1.52391e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
    53.548	   533.042	       582	352.592	28351.8	0.00614387	7.00953e-005	0.292973	0.250707	5.06356	16.0966	2.22548	9.64511	0.000141207	5.52902e-006	1.53099e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.6335	   532.927	       582	353.297	28341.4	0.00615423	6.92192e-005	0.293134	0.250645	5.06174	16.0994	2.22674	9.66369	0.000141197	5.50778e-006	1.53346e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.7277	   532.624	       582	354.074	28330.1	0.00616979	6.94842e-005	0.293306	0.25058	5.05977	16.1025	2.22813	9.68412	0.000141187	5.48416e-006	1.53324e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   53.8415	   532.151	       582	355.015	28316.6	0.00619197	7.19763e-005	0.2935	0.250505	5.05742	16.1064	2.2298	9.70868	0.000141176	5.45561e-006	1.5306e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
    53.985	   532.902	       582	356.205	28299	0.00620227	7.21827e-005	0.293741	0.250402	5.05434	16.1109	2.23186	9.73954	0.000140862	5.40172e-006	1.53992e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.0863	   533.219	       582	357.046	28286.4	0.00620957	7.08395e-005	0.293904	0.250327	5.05215	16.114	2.23329	9.7612	0.000140693	5.36821e-006	1.54711e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.1706	   533.106	       582	357.747	28276.1	0.00621994	6.99708e-005	0.294066	0.250265	5.05033	16.1168	2.23454	9.77967	0.00014068	5.34685e-006	1.54964e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.2634	    532.81	       582	358.519	28264.7	0.00623551	7.02244e-005	0.294238	0.2502	5.04836	16.1198	2.23591	9.79995	0.000140667	5.32314e-006	1.5494e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.3755	   532.346	       582	359.454	28251.3	0.00625768	7.2679e-005	0.294433	0.250125	5.04602	16.1236	2.23756	9.82434	0.000140652	5.29453e-006	1.54668e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.5169	   533.068	       582	360.636	28233.8	0.00626814	7.29419e-005	0.294675	0.250023	5.04295	16.1281	2.23959	9.85497	0.000140337	5.2407e-006	1.55592e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.6173	   533.382	       582	361.476	28221.1	0.0062755	7.16199e-005	0.29484	0.249947	5.04075	16.1311	2.24101	9.8766	0.000140164	5.20689e-006	1.56327e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.7004	   533.272	       582	362.173	28210.8	0.00628588	7.07556e-005	0.295002	0.249886	5.03893	16.1339	2.24225	9.89495	0.000140148	5.1854e-006	1.56587e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.7918	   532.982	       582	362.94	28199.5	0.00630143	7.09919e-005	0.295173	0.24982	5.03696	16.1369	2.2436	9.91508	0.000140131	5.16162e-006	1.56562e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   54.9021	   532.529	       582	363.867	28186.1	0.00632357	7.33981e-005	0.295369	0.249746	5.03463	16.1406	2.24523	9.93927	0.000140112	5.13297e-006	1.56282e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.0413	   533.217	       582	365.04	28168.6	0.00633424	7.37337e-005	0.295611	0.249643	5.03157	16.145	2.24723	9.96964	0.000139797	5.07929e-006	1.57169e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
    55.141	   533.531	       582	365.881	28155.9	0.00634164	7.24285e-005	0.295778	0.249567	5.02935	16.148	2.24865	9.9913	0.000139619	5.04506e-006	1.57946e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.2229	   533.424	       582	366.574	28145.5	0.00635202	7.15667e-005	0.295941	0.249506	5.02754	16.1507	2.24987	10.0095	0.000139599	5.02343e-006	1.58214e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.3129	   533.141	       582	367.336	28134.3	0.00636755	7.17809e-005	0.296113	0.249441	5.02557	16.1537	2.2512	10.0295	0.000139578	4.99959e-006	1.58189e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.4214	   532.698	       582	368.255	28120.9	0.00638963	7.41299e-005	0.296309	0.249366	5.02325	16.1574	2.25281	10.0535	0.000139556	4.97092e-006	1.57902e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.5582	   533.349	       582	369.418	28103.5	0.00640055	7.45458e-005	0.296551	0.249264	5.0202	16.1617	2.25478	10.0836	0.000139242	4.91748e-006	1.5877e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.6574	   533.665	       582	370.262	28090.7	0.00640801	7.32583e-005	0.296721	0.249187	5.01796	16.1647	2.2562	10.1053	0.000139058	4.88271e-006	1.59568e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.7383	   533.561	       582	370.951	28080.3	0.00641837	7.23982e-005	0.296883	0.249126	5.01615	16.1673	2.2574	10.1234	0.000139035	4.86094e-006	1.59845e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.8268	   533.285	       582	371.707	28069.1	0.00643385	7.25876e-005	0.297055	0.249061	5.01419	16.1702	2.25872	10.1432	0.000139011	4.83704e-006	1.59821e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   55.9334	   532.853	       582	372.618	28055.8	0.00645586	7.48729e-005	0.297252	0.248986	5.01187	16.1738	2.2603	10.167	0.000138985	4.80837e-006	1.59527e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   56.0677	   533.465	       582	373.769	28038.4	0.00646705	7.5375e-005	0.297495	0.248885	5.00884	16.1781	2.26225	10.1968	0.000138672	4.75522e-006	1.60373e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   56.1666	   533.783	       582	374.618	28025.5	0.00647458	7.41047e-005	0.297667	0.248807	5.00657	16.1811	2.26366	10.2186	0.000138481	4.71983e-006	1.61192e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   56.2463	   533.683	       582	375.303	28015.1	0.00648492	7.32462e-005	0.29783	0.248746	5.00476	16.1837	2.26485	10.2366	0.000138454	4.69791e-006	1.6148e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   56.3334	   533.415	       582	376.052	28003.9	0.00650035	7.34097e-005	0.298002	0.248681	5.00281	16.1865	2.26614	10.2562	0.000138427	4.67396e-006	1.61458e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
   56.4381	   532.994	       582	376.955	27990.7	0.00652228	7.5628e-005	0.298199	0.248607	5.0005	16.1901	2.2677	10.2797	0.000138397	4.6453e-006	1.61157e-005	41248.8	63219.6	172561	281030	99112.5	45818.4	64025.4	222156	
     56.57	   533.565	       582	378.095	27973.4	0.00653376	7.62173e-005	0.298442	0.248506	4.99749	16.1942	2.26962	10.3092	0.000138086	4.59249e-006	1.61977e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   56.6686	   533.886	       582	378.949	27960.3	0.00654136	7.49644e-005	0.298617	0.248427	4.99519	16.1972	2.27103	10.3312	0.000137889	4.55642e-006	1.6282e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   56.7472	   533.789	       582	379.63	27949.9	0.00655169	7.41084e-005	0.29878	0.248365	4.99338	16.1997	2.2722	10.3491	0.000137858	4.53435e-006	1.63119e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   56.8328	   533.528	       582	380.373	27938.8	0.00656706	7.42464e-005	0.298952	0.2483	4.99143	16.2026	2.27348	10.3685	0.000137827	4.51035e-006	1.63098e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   56.9356	   533.118	       582	381.267	27925.6	0.0065889	7.63967e-005	0.29915	0.248226	4.98913	16.206	2.27502	10.3918	0.000137794	4.4817e-006	1.62792e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
    57.065	   533.649	       582	382.395	27908.4	0.00660068	7.70703e-005	0.299393	0.248126	4.98613	16.2101	2.27691	10.4209	0.000137485	4.42924e-006	1.63584e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.1634	   533.972	       582	383.254	27895.1	0.00660836	7.58356e-005	0.299571	0.248046	4.98381	16.213	2.27832	10.443	0.00013728	4.39246e-006	1.64451e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.2409	   533.879	       582	383.931	27884.7	0.00661868	7.49835e-005	0.299735	0.247984	4.98199	16.2155	2.27948	10.4608	0.000137246	4.37024e-006	1.64762e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.3249	   533.625	       582	384.667	27873.6	0.006634	7.50976e-005	0.299907	0.247919	4.98005	16.2183	2.28074	10.48	0.000137212	4.3462e-006	1.64743e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.4259	   533.225	       582	385.553	27860.5	0.00665575	7.71809e-005	0.300104	0.247846	4.97777	16.2217	2.28225	10.5031	0.000137175	4.31757e-006	1.6443e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.5528	   533.718	       582	386.669	27843.4	0.00666782	7.79326e-005	0.300347	0.247746	4.97478	16.2257	2.28411	10.5319	0.000136868	4.26546e-006	1.65196e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.6509	   534.042	       582	387.533	27830	0.00667559	7.67174e-005	0.300529	0.247665	4.97243	16.2286	2.28552	10.5541	0.000136656	4.22795e-006	1.66085e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.7272	   533.951	       582	388.206	27819.6	0.0066859	7.58712e-005	0.300693	0.247603	4.97061	16.2311	2.28666	10.5718	0.000136618	4.2056e-006	1.66409e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
   57.8099	   533.704	       582	388.936	27808.5	0.00670117	7.59636e-005	0.300865	0.247538	4.96868	16.2338	2.2879	10.5908	0.00013658	4.18152e-006	1.66391e-005	41248.8	63219.6	172561	281030	99112.4	45818.4	64025.4	222156	
