Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 11	398.298	115.478	1.25232	0.0150943	0.0432116	1.19401	0.0120531	0.0345053	0.953442		0.953448	0.0373792	0.00267358	0.00649944	0	0.10367	0.1643	0.209146	0.522884	0	
Seg 12	407.453	115.479	1.25118	0.0139399	0.0432647	1.19398	0.0111414	0.034579	0.95428		0.954114	0.0368025	0.00264837	0.00643469	0	0.106002	0.163975	0.208573	0.52145	0	
Seg 13	416.614	115.48	1.2501	0.0128365	0.0433178	1.19395	0.0102684	0.0346514	0.95508		0.95475	0.0362518	0.0026247	0.00637375	0	0.10833	0.163646	0.208002	0.520022	0	
Seg 14	425.782	115.481	1.24907	0.0117809	0.0433709	1.19391	0.00943176	0.0347227	0.955846		0.955356	0.0357255	0.00260249	0.0063164	0	0.110654	0.163315	0.207433	0.518598	0	
Seg 15	434.956	115.482	1.24808	0.01077	0.0434241	1.19388	0.0086293	0.0347928	0.956578		0.955934	0.0352221	0.00258166	0.00626245	0	0.112973	0.162982	0.206866	0.51718	0	
Seg 16	444.136	115.483	1.24713	0.00980108	0.0434773	1.19385	0.00785893	0.0348619	0.957279		0.956486	0.0347403	0.00256212	0.0062117	0	0.115288	0.162645	0.2063	0.515766	0	
Seg 17	453.322	115.483	1.24622	0.00887149	0.0435305	1.19382	0.00711873	0.0349301	0.957951		0.957013	0.0342788	0.0025438	0.00616395	0	0.117599	0.162307	0.205737	0.514357	0	
Seg 18	462.513	115.483	1.24535	0.00797888	0.0435838	1.19378	0.00640696	0.0349974	0.958596		0.957518	0.0338365	0.00252663	0.00611902	0	0.119906	0.161967	0.205175	0.512952	0	
Seg 19	471.709	115.483	1.24451	0.00712108	0.0436372	1.19375	0.005722	0.0350638	0.959214		0.958	0.0334122	0.00251055	0.00607677	0	0.122208	0.161624	0.204615	0.511552	0	
Seg 20	472.203	115.484	1.24446	0.00707604	0.04364	1.19375	0.00568601	0.0350673	0.959247		0.958025	0.0333903	0.00250977	0.0060747	0	0.122332	0.161606	0.204585	0.511477	0	
Seg 21	472.697	115.484	1.24442	0.00703099	0.0436429	1.19375	0.00565001	0.0350708	0.959279		0.958051	0.0333679	0.00250892	0.00607247	0	0.122455	0.161588	0.204555	0.511402	0	
Seg 22	473.191	115.484	1.24438	0.00698605	0.0436457	1.19374	0.00561409	0.0350744	0.959312		0.958076	0.0333457	0.00250809	0.00607028	0	0.122579	0.161569	0.204525	0.511327	0	
Seg 23	473.685	115.484	1.24433	0.00694123	0.0436486	1.19374	0.00557827	0.0350779	0.959344		0.958101	0.0333236	0.00250727	0.00606813	0	0.122702	0.161551	0.204495	0.511252	0	


0.943548 0.0458463 0.00307853 0.00752719 0 0.0782675 0.167511 0.215485 0.538736 0 0.944708 0.0448606 0.00302894 0.00740212 0 0.0805818 0.167248 0.214899 0.53727 0 0.945803 0.0439292 0.0029825 0.00728483 0 0.0828938 0.166981 0.214315 0.53581 0 0.946839 0.0430475 0.00293901 0.00717486 0 0.0852031 0.166707 0.213734 0.534356 0 0.947818 0.0422118 0.00289824 0.00707166 0 0.0875095 0.166426 0.213155 0.532909 0 0.948747 0.0414187 0.00286001 0.00697473 0 0.089813 0.166139 0.212579 0.531469 0 0.949627 0.0406654 0.00282413 0.00688362 0 0.0921134 0.165846 0.212006 0.530034 0 0.950463 0.0399489 0.00279043 0.00679793 0 0.0944106 0.165549 0.211435 0.528606 0 0.951257 0.039267 0.00275877 0.00671729 0 0.0967044 0.165246 0.210866 0.527184 0 0.952012 0.0386171 0.00272902 0.00664136 0 0.0989949 0.164939 0.210299 0.525767 0 0.952748 0.0379834 0.00270043 0.00656824 0 0.101335 0.164621 0.209722 0.524322 0 0.953448 0.0373792 0.00267358 0.00649944 0 0.10367 0.1643 0.209146 0.522884 0 0.954114 0.0368025 0.00264837 0.00643469 0 0.106002 0.163975 0.208573 0.52145 0 0.95475 0.0362518 0.0026247 0.00637375 0 0.10833 0.163646 0.208002 0.520022 0 0.955356 0.0357255 0.00260249 0.0063164 0 0.110654 0.163315 0.207433 0.518598 0 0.955934 0.0352221 0.00258166 0.00626245 0 0.112973 0.162982 0.206866 0.51718 0 0.956486 0.0347403 0.00256212 0.0062117 0 0.115288 0.162645 0.2063 0.515766 0 0.957013 0.0342788 0.0025438 0.00616395 0 0.117599 0.162307 0.205737 0.514357 0 0.957518 0.0338365 0.00252663 0.00611902 0 0.119906 0.161967 0.205175 0.512952 0 0.958 0.0334122 0.00251055 0.00607677 0 0.122208 0.161624 0.204615 0.511552 0 0.958025 0.0333903 0.00250977 0.0060747 0 0.122332 0.161606 0.204585 0.511477 0 0.958051 0.0333679 0.00250892 0.00607247 0 0.122455 0.161588 0.204555 0.511402 0 0.958076 0.0333457 0.00250809 0.00607028 0 0.122579 0.161569 0.204525 0.511327 0 0.958101 0.0333236 0.00250727 0.00606813 0 0.122702 0.161551 0.204495 0.511252 0 235.532   	300       	115.551   	0.157034  	36.7326   	1067.15   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	115.551	1.26991	0.0309225	0.041181	1.19781	0.0243502	0.0324283	0.943222		0.943466	0.0459048	0.00308528	0.00754377	0	0.0782478	0.167508	0.215492	0.538752	0	
Seg 1	308.861	115.555	1.26816	0.0291409	0.0412296	1.19779	0.0229789	0.0325113	0.94451		0.94463	0.0449165	0.00303551	0.00741823	0	0.0805648	0.167246	0.214905	0.537285	0	
Seg 2	317.732	115.559	1.26637	0.0273243	0.0412807	1.19776	0.0215769	0.0325978	0.945825		0.945728	0.0439828	0.00298889	0.00730051	0	0.0828793	0.166979	0.21432	0.535822	0	
Seg 3	326.615	115.562	1.26467	0.0256078	0.0413315	1.19773	0.0202487	0.0326817	0.94707		0.946766	0.043099	0.00294524	0.00719015	0	0.085191	0.166705	0.213738	0.534366	0	
Seg 4	335.507	115.565	1.26306	0.0239836	0.0413823	1.1977	0.0189884	0.0327634	0.948248		0.947748	0.0422614	0.00290433	0.00708659	0	0.0874998	0.166424	0.213159	0.532918	0	
Seg 5	344.409	115.568	1.26154	0.0224443	0.0414328	1.19767	0.0177912	0.032843	0.949366		0.948678	0.0414666	0.00286597	0.00698933	0	0.0898056	0.166137	0.212582	0.531476	0	
Seg 6	353.32	115.571	1.2601	0.0209836	0.0414833	1.19764	0.0166523	0.0329206	0.950427		0.94956	0.0407116	0.00282997	0.00689792	0	0.0921082	0.165844	0.212008	0.53004	0	
Seg 7	362.239	115.573	1.25873	0.0195956	0.0415337	1.1976	0.0155677	0.0329964	0.951436		0.950398	0.0399938	0.00279616	0.00681195	0	0.0944074	0.165546	0.211436	0.52861	0	
Seg 8	371.167	115.575	1.25743	0.0182751	0.041584	1.19757	0.0145337	0.0330706	0.952396		0.951194	0.0393104	0.00276441	0.00673106	0	0.0967033	0.165244	0.210867	0.527186	0	
Seg 9	380.102	115.577	1.25619	0.0170172	0.0416343	1.19754	0.0135466	0.0331433	0.95331		0.951951	0.0386594	0.00273456	0.0066549	0	0.0989957	0.164937	0.2103	0.525768	0	
Seg 10	389.252	115.579	1.25499	0.0157905	0.0416857	1.19751	0.0125822	0.0332161	0.954202		0.952688	0.0380245	0.00270588	0.00658155	0	0.101337	0.164619	0.209722	0.524322	0	
Seg 11	398.409	115.58	1.25383	0.0146206	0.0417371	1.19748	0.0116608	0.0332876	0.955052		0.953389	0.0374191	0.00267895	0.00651255	0	0.103675	0.164297	0.209146	0.522882	0	
Seg 12	407.573	115.581	1.25274	0.0135038	0.0417884	1.19744	0.0107794	0.0333577	0.955863		0.954057	0.0368415	0.00265367	0.00644761	0	0.106009	0.163972	0.208572	0.521447	0	
Seg 13	416.743	115.582	1.25169	0.0124364	0.0418398	1.19741	0.00993573	0.0334267	0.956638		0.954694	0.0362898	0.00262994	0.0063865	0	0.108338	0.163644	0.208	0.520018	0	
Seg 14	425.92	115.583	1.25068	0.0114153	0.0418912	1.19738	0.00912725	0.0334946	0.957378		0.955301	0.0357626	0.00260766	0.00632899	0	0.110664	0.163312	0.207431	0.518593	0	
Seg 15	435.103	115.584	1.24973	0.0104375	0.0419426	1.19735	0.00835185	0.0335614	0.958087		0.95588	0.0352584	0.00258677	0.00627489	0	0.112985	0.162979	0.206863	0.517173	0	
Seg 16	444.291	115.584	1.24881	0.00950034	0.041994	1.19731	0.00760753	0.0336273	0.958765		0.956433	0.0347759	0.00256719	0.00622401	0	0.115302	0.162642	0.206297	0.515758	0	
Seg 17	453.485	115.585	1.24793	0.00860126	0.0420455	1.19728	0.00689244	0.0336923	0.959415		0.956961	0.0343137	0.00254882	0.00617613	0	0.117615	0.162304	0.205733	0.514348	0	
Seg 18	462.684	115.585	1.24708	0.00773798	0.042097	1.19725	0.00620487	0.0337564	0.960039		0.957467	0.0338707	0.00253161	0.00613109	0	0.119923	0.161963	0.205171	0.512943	0	
Seg 19	471.888	115.585	1.24627	0.00690839	0.0421486	1.19721	0.00554325	0.0338198	0.960637		0.95795	0.0334458	0.00251548	0.00608874	0	0.122227	0.161621	0.204611	0.511541	0	
Seg 20	472.383	115.586	1.24623	0.00686473	0.0421514	1.19721	0.0055084	0.0338232	0.960668		0.957975	0.0334238	0.0025147	0.00608666	0	0.12235	0.161603	0.204581	0.511466	0	
Seg 21	472.879	115.586	1.24619	0.00682105	0.0421541	1.19721	0.00547354	0.0338265	0.9607		0.958	0.0334014	0.00251385	0.00608443	0	0.122474	0.161584	0.204551	0.511391	0	
Seg 22	473.375	115.586	1.24614	0.00677748	0.0421569	1.19721	0.00543876	0.0338299	0.960731		0.958026	0.0333791	0.00251302	0.00608223	0	0.122598	0.161566	0.204521	0.511316	0	
Seg 23	473.87	115.586	1.2461	0.00673403	0.0421597	1.19721	0.00540408	0.0338333	0.960763		0.958051	0.033357	0.0025122	0.00608007	0	0.122722	0.161547	0.204491	0.51124	0	


0.943466 0.0459048 0.00308528 0.00754377 0 0.0782478 0.167508 0.215492 0.538752 0 0.94463 0.0449165 0.00303551 0.00741823 0 0.0805648 0.167246 0.214905 0.537285 0 0.945728 0.0439828 0.00298889 0.00730051 0 0.0828793 0.166979 0.21432 0.535822 0 0.946766 0.043099 0.00294524 0.00719015 0 0.085191 0.166705 0.213738 0.534366 0 0.947748 0.0422614 0.00290433 0.00708659 0 0.0874998 0.166424 0.213159 0.532918 0 0.948678 0.0414666 0.00286597 0.00698933 0 0.0898056 0.166137 0.212582 0.531476 0 0.94956 0.0407116 0.00282997 0.00689792 0 0.0921082 0.165844 0.212008 0.53004 0 0.950398 0.0399938 0.00279616 0.00681195 0 0.0944074 0.165546 0.211436 0.52861 0 0.951194 0.0393104 0.00276441 0.00673106 0 0.0967033 0.165244 0.210867 0.527186 0 0.951951 0.0386594 0.00273456 0.0066549 0 0.0989957 0.164937 0.2103 0.525768 0 0.952688 0.0380245 0.00270588 0.00658155 0 0.101337 0.164619 0.209722 0.524322 0 0.953389 0.0374191 0.00267895 0.00651255 0 0.103675 0.164297 0.209146 0.522882 0 0.954057 0.0368415 0.00265367 0.00644761 0 0.106009 0.163972 0.208572 0.521447 0 0.954694 0.0362898 0.00262994 0.0063865 0 0.108338 0.163644 0.208 0.520018 0 0.955301 0.0357626 0.00260766 0.00632899 0 0.110664 0.163312 0.207431 0.518593 0 0.95588 0.0352584 0.00258677 0.00627489 0 0.112985 0.162979 0.206863 0.517173 0 0.956433 0.0347759 0.00256719 0.00622401 0 0.115302 0.162642 0.206297 0.515758 0 0.956961 0.0343137 0.00254882 0.00617613 0 0.117615 0.162304 0.205733 0.514348 0 0.957467 0.0338707 0.00253161 0.00613109 0 0.119923 0.161963 0.205171 0.512943 0 0.95795 0.0334458 0.00251548 0.00608874 0 0.122227 0.161621 0.204611 0.511541 0 0.957975 0.0334238 0.0025147 0.00608666 0 0.12235 0.161603 0.204581 0.511466 0 0.958 0.0334014 0.00251385 0.00608443 0 0.122474 0.161584 0.204551 0.511391 0 0.958026 0.0333791 0.00251302 0.00608223 0 0.122598 0.161566 0.204521 0.511316 0 0.958051 0.033357 0.0025122 0.00608007 0 0.122722 0.161547 0.204491 0.51124 0 239.581   	300       	115.661   	0.152405  	35.6372   	1069.71   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	115.661	1.27082	0.0301179	0.0399523	1.20075	0.0236995	0.0314381	0.944862		0.943378	0.0459679	0.00309261	0.00756179	0	0.0782264	0.167504	0.215499	0.53877	0	
Seg 1	308.87	115.665	1.26908	0.0283454	0.0400002	1.20073	0.0223354	0.0315191	0.946145		0.944544	0.0449774	0.00304265	0.00743577	0	0.0805455	0.167243	0.214911	0.5373	0	
Seg 2	317.751	115.669	1.26733	0.0265789	0.0400497	1.2007	0.0209724	0.0316017	0.947426		0.945645	0.0440415	0.00299586	0.00731761	0	0.0828621	0.166976	0.214326	0.535836	0	
Seg 3	326.643	115.672	1.26568	0.02491	0.0400992	1.20067	0.0196811	0.031682	0.948637		0.946685	0.0431556	0.00295205	0.00720685	0	0.0851759	0.166702	0.213743	0.534379	0	
Seg 4	335.544	115.675	1.26412	0.0233308	0.0401484	1.20064	0.0184562	0.0317601	0.949784		0.94767	0.0423161	0.002911	0.00710292	0	0.0874866	0.166421	0.213163	0.532929	0	
Seg 5	344.454	115.678	1.26264	0.0218344	0.0401976	1.20061	0.0172927	0.0318362	0.950871		0.948603	0.0415196	0.0028725	0.00700532	0	0.0897942	0.166134	0.212586	0.531485	0	
Seg 6	353.373	115.681	1.26124	0.0204145	0.0402466	1.20057	0.0161861	0.0319105	0.951903		0.949487	0.0407631	0.00283637	0.0069136	0	0.0920986	0.165842	0.212011	0.530048	0	
Seg 7	362.301	115.683	1.2599	0.0190654	0.0402956	1.20054	0.0151324	0.031983	0.952885		0.950326	0.0400437	0.00280245	0.00682734	0	0.0943995	0.165544	0.211439	0.528617	0	
Seg 8	371.236	115.685	1.25864	0.0177819	0.0403444	1.20051	0.0141279	0.0320541	0.953818		0.951124	0.0393591	0.00277059	0.00674618	0	0.096697	0.165242	0.210869	0.527192	0	
Seg 9	380.18	115.687	1.25743	0.0165594	0.0403933	1.20048	0.0131692	0.0321236	0.954707		0.951883	0.0387068	0.00274065	0.00666978	0	0.098991	0.164935	0.210302	0.525773	0	
Seg 10	389.337	115.689	1.25626	0.0153672	0.0404432	1.20045	0.0122325	0.0321934	0.955574		0.952621	0.0380706	0.00271188	0.0065962	0	0.101334	0.164617	0.209723	0.524326	0	
Seg 11	398.502	115.69	1.25514	0.0142303	0.0404931	1.20041	0.0113376	0.0322619	0.9564		0.953324	0.0374641	0.00268486	0.00652698	0	0.103674	0.164295	0.209147	0.522885	0	
Seg 12	407.674	115.691	1.25407	0.013145	0.040543	1.20038	0.0104819	0.0323291	0.957189		0.953993	0.0368855	0.0026595	0.00646184	0	0.106009	0.16397	0.208573	0.521449	0	
Seg 13	416.851	115.692	1.25305	0.0121078	0.0405928	1.20035	0.00966268	0.0323952	0.957942		0.954631	0.0363328	0.0026357	0.00640054	0	0.10834	0.163642	0.208001	0.520018	0	
Seg 14	426.035	115.693	1.25207	0.0111156	0.0406427	1.20032	0.00887777	0.0324603	0.958662		0.955239	0.0358047	0.00261336	0.00634286	0	0.110667	0.16331	0.20743	0.518592	0	
Seg 15	435.225	115.694	1.25114	0.0101656	0.0406926	1.20028	0.00812504	0.0325244	0.959351		0.955819	0.0352997	0.0025924	0.0062886	0	0.112989	0.162976	0.206862	0.517172	0	
Seg 16	444.42	115.695	1.25025	0.00925502	0.0407426	1.20025	0.00740255	0.0325876	0.96001		0.956373	0.0348163	0.00257276	0.00623757	0	0.115308	0.16264	0.206296	0.515756	0	
Seg 17	453.62	115.695	1.24939	0.00838151	0.0407926	1.20022	0.00670848	0.03265	0.960642		0.956903	0.0343534	0.00255434	0.00618956	0	0.117621	0.162302	0.205732	0.514345	0	
Seg 18	462.826	115.696	1.24857	0.00754282	0.0408426	1.20018	0.00604117	0.0327115	0.961247		0.957409	0.0339097	0.00253708	0.0061444	0	0.119931	0.161961	0.20517	0.512938	0	
Seg 19	472.036	115.696	1.24778	0.00673688	0.0408927	1.20015	0.00539909	0.0327724	0.961829		0.957893	0.0334842	0.00252091	0.00610192	0	0.122236	0.161619	0.204609	0.511536	0	
Seg 20	472.533	115.697	1.24774	0.00669438	0.0408954	1.20015	0.00536521	0.0327756	0.961859		0.957918	0.0334621	0.00252012	0.00609984	0	0.12236	0.1616	0.204579	0.511461	0	
Seg 21	473.031	115.697	1.2477	0.00665185	0.0408981	1.20015	0.0053313	0.0327789	0.96189		0.957943	0.0334396	0.00251927	0.0060976	0	0.122484	0.161582	0.204549	0.511385	0	
Seg 22	473.528	115.697	1.24766	0.00660944	0.0409008	1.20015	0.00529748	0.0327821	0.96192		0.957969	0.0334173	0.00251844	0.0060954	0	0.122608	0.161563	0.204519	0.51131	0	
Seg 23	474.025	115.697	1.24762	0.00656714	0.0409035	1.20014	0.00526375	0.0327854	0.961951		0.957994	0.0333951	0.00251762	0.00609323	0	0.122732	0.161545	0.204488	0.511234	0	


0.943378 0.0459679 0.00309261 0.00756179 0 0.0782264 0.167504 0.215499 0.53877 0 0.944544 0.0449774 0.00304265 0.00743577 0 0.0805455 0.167243 0.214911 0.5373 0 0.945645 0.0440415 0.00299586 0.00731761 0 0.0828621 0.166976 0.214326 0.535836 0 0.946685 0.0431556 0.00295205 0.00720685 0 0.0851759 0.166702 0.213743 0.534379 0 0.94767 0.0423161 0.002911 0.00710292 0 0.0874866 0.166421 0.213163 0.532929 0 0.948603 0.0415196 0.0028725 0.00700532 0 0.0897942 0.166134 0.212586 0.531485 0 0.949487 0.0407631 0.00283637 0.0069136 0 0.0920986 0.165842 0.212011 0.530048 0 0.950326 0.0400437 0.00280245 0.00682734 0 0.0943995 0.165544 0.211439 0.528617 0 0.951124 0.0393591 0.00277059 0.00674618 0 0.096697 0.165242 0.210869 0.527192 0 0.951883 0.0387068 0.00274065 0.00666978 0 0.098991 0.164935 0.210302 0.525773 0 0.952621 0.0380706 0.00271188 0.0065962 0 0.101334 0.164617 0.209723 0.524326 0 0.953324 0.0374641 0.00268486 0.00652698 0 0.103674 0.164295 0.209147 0.522885 0 0.953993 0.0368855 0.0026595 0.00646184 0 0.106009 0.16397 0.208573 0.521449 0 0.954631 0.0363328 0.0026357 0.00640054 0 0.10834 0.163642 0.208001 0.520018 0 0.955239 0.0358047 0.00261336 0.00634286 0 0.110667 0.16331 0.20743 0.518592 0 0.955819 0.0352997 0.0025924 0.0062886 0 0.112989 0.162976 0.206862 0.517172 0 0.956373 0.0348163 0.00257276 0.00623757 0 0.115308 0.16264 0.206296 0.515756 0 0.956903 0.0343534 0.00255434 0.00618956 0 0.117621 0.162302 0.205732 0.514345 0 0.957409 0.0339097 0.00253708 0.0061444 0 0.119931 0.161961 0.20517 0.512938 0 0.957893 0.0334842 0.00252091 0.00610192 0 0.122236 0.161619 0.204609 0.511536 0 0.957918 0.0334621 0.00252012 0.00609984 0 0.12236 0.1616 0.204579 0.511461 0 0.957943 0.0334396 0.00251927 0.0060976 0 0.122484 0.161582 0.204549 0.511385 0 0.957969 0.0334173 0.00251844 0.0060954 0 0.122608 0.161563 0.204519 0.51131 0 0.957994 0.0333951 0.00251762 0.00609323 0 0.122732 0.161545 0.204488 0.511234 0 243.348   	300       	115.779   	0.148286  	34.684    	1071.98   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	115.78	1.27163	0.0294054	0.0388818	1.20334	0.0231242	0.0305765	0.946299		0.943282	0.0460363	0.00310055	0.0075813	0	0.0782033	0.167501	0.215507	0.538789	0	
Seg 1	308.879	115.784	1.26988	0.027642	0.0389291	1.20331	0.0217674	0.0306557	0.947577		0.944451	0.0450437	0.00305039	0.00745478	0	0.0805243	0.167241	0.214918	0.537317	0	
Seg 2	317.768	115.788	1.26818	0.0259196	0.0389774	1.20328	0.0204385	0.0307351	0.948826		0.945555	0.0441055	0.00300342	0.00733617	0	0.0828426	0.166974	0.214332	0.535851	0	
Seg 3	326.667	115.791	1.26657	0.0242924	0.0390256	1.20325	0.0191798	0.0308121	0.950008		0.946598	0.0432176	0.00295945	0.00722499	0	0.085158	0.1667	0.213749	0.534393	0	
Seg 4	335.576	115.794	1.26504	0.0227529	0.0390736	1.20322	0.0179859	0.0308872	0.951127		0.947585	0.0423762	0.00291824	0.00712068	0	0.0874703	0.166419	0.213168	0.532942	0	
Seg 5	344.494	115.797	1.2636	0.0212942	0.0391215	1.20318	0.016852	0.0309603	0.952188		0.94852	0.0415779	0.00287961	0.00702273	0	0.0897794	0.166133	0.212591	0.531497	0	
Seg 6	353.42	115.8	1.26223	0.0199101	0.0391693	1.20315	0.0157738	0.0310317	0.953195		0.949406	0.0408197	0.00284335	0.00693068	0	0.0920853	0.16584	0.212016	0.530059	0	
Seg 7	362.355	115.802	1.26093	0.0185951	0.0392169	1.20312	0.0147471	0.0311015	0.954151		0.950248	0.0400989	0.00280931	0.00684413	0	0.0943876	0.165542	0.211443	0.528627	0	
Seg 8	371.297	115.804	1.2597	0.0173442	0.0392646	1.20309	0.0137685	0.0311698	0.955062		0.951047	0.0394128	0.00277734	0.00676269	0	0.0966865	0.16524	0.210873	0.527201	0	
Seg 9	380.247	115.806	1.25852	0.0161527	0.0393121	1.20306	0.0128346	0.0312367	0.955929		0.951807	0.0387592	0.0027473	0.00668603	0	0.0989817	0.164933	0.210305	0.52578	0	
Seg 10	389.412	115.808	1.25738	0.0149908	0.0393608	1.20302	0.0119223	0.0313039	0.956774		0.952548	0.0381218	0.00271843	0.0066122	0	0.101326	0.164615	0.209726	0.524332	0	
Seg 11	398.583	115.809	1.25628	0.0138829	0.0394094	1.20299	0.0110508	0.0313698	0.957579		0.953252	0.0375141	0.00269132	0.00654274	0	0.103667	0.164294	0.209149	0.52289	0	
Seg 12	407.761	115.81	1.25524	0.0128253	0.039458	1.20296	0.0102174	0.0314345	0.958348		0.953922	0.0369343	0.00266588	0.00647739	0	0.106003	0.163969	0.208575	0.521453	0	
Seg 13	416.945	115.811	1.25425	0.0118146	0.0395066	1.20293	0.00941965	0.0314982	0.959082		0.954561	0.0363807	0.00264199	0.00641589	0	0.108336	0.16364	0.208002	0.520022	0	
Seg 14	426.135	115.812	1.2533	0.0108478	0.0395552	1.20289	0.00865539	0.0315609	0.959784		0.955171	0.0358516	0.00261958	0.00635802	0	0.110664	0.163309	0.207432	0.518595	0	
Seg 15	435.331	115.813	1.25239	0.00992206	0.0396038	1.20286	0.00792252	0.0316227	0.960455		0.955752	0.0353456	0.00259856	0.00630359	0	0.112987	0.162975	0.206863	0.517174	0	
Seg 16	444.532	115.814	1.25152	0.00903487	0.0396524	1.20283	0.00721914	0.0316836	0.961097		0.956307	0.0348615	0.00257885	0.0062524	0	0.115307	0.162639	0.206297	0.515757	0	
Seg 17	453.739	115.815	1.25068	0.0081838	0.0397011	1.20279	0.00654348	0.0317437	0.961713		0.956838	0.0343978	0.00256037	0.00620424	0	0.117622	0.1623	0.205732	0.514346	0	
Seg 18	462.95	115.815	1.24988	0.00736668	0.0397499	1.20276	0.00589392	0.031803	0.962303		0.957345	0.0339533	0.00254306	0.00615894	0	0.119932	0.16196	0.20517	0.512938	0	
Seg 19	472.166	115.815	1.24911	0.00658149	0.0397987	1.20273	0.00526895	0.0318617	0.962869		0.95783	0.0335271	0.00252684	0.00611633	0	0.122238	0.161618	0.204609	0.511536	0	
Seg 20	472.665	115.816	1.24907	0.00654001	0.0398013	1.20273	0.00523591	0.0318648	0.962899		0.957855	0.033505	0.00252605	0.00611424	0	0.122362	0.161599	0.204579	0.51146	0	
Seg 21	473.163	115.816	1.24903	0.0064985	0.0398039	1.20273	0.00520285	0.0318679	0.962929		0.95788	0.0334824	0.0025252	0.006112	0	0.122487	0.161581	0.204548	0.511384	0	
Seg 22	473.661	115.816	1.24899	0.00645711	0.0398066	1.20272	0.00516987	0.0318711	0.962959		0.957906	0.03346	0.00252436	0.00610979	0	0.122611	0.161562	0.204518	0.511309	0	
Seg 23	474.16	115.816	1.24895	0.00641582	0.0398092	1.20272	0.00513698	0.0318742	0.962989		0.957931	0.0334377	0.00252354	0.00610762	0	0.122736	0.161543	0.204488	0.511233	0	


0.943282 0.0460363 0.00310055 0.0075813 0 0.0782033 0.167501 0.215507 0.538789 0 0.944451 0.0450437 0.00305039 0.00745478 0 0.0805243 0.167241 0.214918 0.537317 0 0.945555 0.0441055 0.00300342 0.00733617 0 0.0828426 0.166974 0.214332 0.535851 0 0.946598 0.0432176 0.00295945 0.00722499 0 0.085158 0.1667 0.213749 0.534393 0 0.947585 0.0423762 0.00291824 0.00712068 0 0.0874703 0.166419 0.213168 0.532942 0 0.94852 0.0415779 0.00287961 0.00702273 0 0.0897794 0.166133 0.212591 0.531497 0 0.949406 0.0408197 0.00284335 0.00693068 0 0.0920853 0.16584 0.212016 0.530059 0 0.950248 0.0400989 0.00280931 0.00684413 0 0.0943876 0.165542 0.211443 0.528627 0 0.951047 0.0394128 0.00277734 0.00676269 0 0.0966865 0.16524 0.210873 0.527201 0 0.951807 0.0387592 0.0027473 0.00668603 0 0.0989817 0.164933 0.210305 0.52578 0 0.952548 0.0381218 0.00271843 0.0066122 0 0.101326 0.164615 0.209726 0.524332 0 0.953252 0.0375141 0.00269132 0.00654274 0 0.103667 0.164294 0.209149 0.52289 0 0.953922 0.0369343 0.00266588 0.00647739 0 0.106003 0.163969 0.208575 0.521453 0 0.954561 0.0363807 0.00264199 0.00641589 0 0.108336 0.16364 0.208002 0.520022 0 0.955171 0.0358516 0.00261958 0.00635802 0 0.110664 0.163309 0.207432 0.518595 0 0.955752 0.0353456 0.00259856 0.00630359 0 0.112987 0.162975 0.206863 0.517174 0 0.956307 0.0348615 0.00257885 0.0062524 0 0.115307 0.162639 0.206297 0.515757 0 0.956838 0.0343978 0.00256037 0.00620424 0 0.117622 0.1623 0.205732 0.514346 0 0.957345 0.0339533 0.00254306 0.00615894 0 0.119932 0.16196 0.20517 0.512938 0 0.95783 0.0335271 0.00252684 0.00611633 0 0.122238 0.161618 0.204609 0.511536 0 0.957855 0.033505 0.00252605 0.00611424 0 0.122362 0.161599 0.204579 0.51146 0 0.95788 0.0334824 0.0025252 0.006112 0 0.122487 0.161581 0.204548 0.511384 0 0.957906 0.03346 0.00252436 0.00610979 0 0.122611 0.161562 0.204518 0.511309 0 0.957931 0.0334377 0.00252354 0.00610762 0 0.122736 0.161543 0.204488 0.511233 0 246.961   	300       	115.909   	0.144642  	33.8376   	1074.06   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
