Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
311.726   	300       	121.372   	0.110093  	25.2849   	1102.66   	
319.202   	300       	122.377   	0.108753  	24.762    	1104.7    	
323.627   	300       	122.996   	0.107071  	24.4982   	1105.78   	
329.346   	300       	123.833   	0.105949  	24.1649   	1107.17   	
336.444   	300       	124.926   	0.104314  	23.7844   	1108.77   	
340.676   	300       	125.596   	0.103761  	23.5671   	1109.71   	
346.179   	300       	126.495   	0.102757  	23.3031   	1110.86   	
353.066   	300       	127.661   	0.101703  	22.991    	1112.28   	
357.209   	300       	128.376   	0.101094  	22.8086   	1113.13   	
362.625   	300       	129.331   	0.100385  	22.5911   	1114.13   	
369.444   	300       	130.563   	0.0997786 	22.3221   	1115.47   	
377.701   	300       	132.088   	0.0986048 	21.9952   	1117.01   	
382.519   	300       	132.988   	0.0983951 	21.8034   	1117.92   	
385.621   	300       	133.571   	0.0974236 	21.6844   	1118.5    	
389.829   	300       	134.367   	0.0971539 	21.5216   	1119.27   	
395.357   	300       	135.42    	0.0966147 	21.3145   	1120.26   	
402.363   	300       	136.762   	0.095791  	21.0564   	1121.48   	
406.644   	300       	137.583   	0.0947184 	20.9061   	1122.19   	
412.293   	300       	138.667   	0.0946171 	20.6988   	1123.13   	
415.895   	300       	139.358   	0.0938694 	20.5709   	1123.72   	
420.759   	300       	140.289   	0.0933338 	20.3962   	1124.56   	
427.129   	300       	141.502   	0.0925598 	20.1669   	1125.68   	
431.164   	300       	142.268   	0.0919811 	20.0219   	1126.37   	
436.578   	300       	143.288   	0.0913609 	19.8317   	1127.25   	
443.536   	300       	144.586   	0.090698  	19.5846   	1128.34   	
447.784   	300       	145.371   	0.0899616 	19.4366   	1129.01   	
453.35    	300       	146.39    	0.089337  	19.2391   	1129.87   	
456.838   	300       	147.023   	0.0890167 	19.1162   	1130.39   	
466.128   	300       	148.672   	0.0854726 	18.8099   	1131.69   	
471.128   	300       	149.55    	0.0871154 	18.6696   	1132.45   	
477.414   	300       	150.634   	0.0865129 	18.419    	1133.47   	
481.197   	300       	151.28    	0.0864714 	18.2717   	1134.01   	
486.134   	300       	152.11    	0.0856775 	18.0967   	1134.72   	
492.329   	300       	153.13    	0.0846573 	17.8815   	1135.58   	
500       	300       	154.362   	0.081949  	17.66     	1137      	
