Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
188.52    	3000      	160       	33328.5   	46588.2   	0         	
188.853   	3000      	160       	33493.1   	46631.4   	0         	
189.815   	3000      	160       	33983.9   	46755.2   	0         	
190.815   	3000      	160       	34514.5   	46886.4   	0         	
191.815   	3000      	160       	35064.4   	47018.5   	0         	
192.815   	3000      	160       	35633     	47150.6   	0         	
193.815   	3000      	160       	36219.8   	47282.4   	0         	
194.815   	3000      	160       	36821.2   	47409.3   	0         	
195.148   	3000      	160       	37025.4   	47453.1   	0         	
196.073   	3000      	160       	37596.6   	47562.3   	0         	
197.073   	3000      	160       	38217.2   	47663.6   	0         	
198.073   	3000      	160       	38843.7   	47752.4   	0         	
199.073   	3000      	160       	39479.5   	47834.3   	0         	
200.073   	3000      	160       	40113.7   	47897.7   	0         	
201.073   	3000      	160       	40749.5   	47948.2   	0         	
202.073   	3000      	160       	41387.7   	47988.5   	0         	
203.073   	3000      	160       	42029.5   	48021.5   	0         	
204.073   	3000      	160       	42667.8   	48041.4   	0         	
205.073   	3000      	160       	43298.9   	48046.5   	0         	
206.073   	3000      	160       	43923.5   	48040.5   	0         	
207.073   	3000      	160       	44540.4   	48024.5   	0.00322691	
208.073   	3000      	160       	45149     	48000.2   	0.00737822	
209.073   	3000      	160       	45702.7   	47922     	0.0121935 	
209.186   	3000      	160       	45765     	47913     	0.0127304 	
209.297   	3000      	160       	45825.6   	47903.5   	0.0132672 	
209.343   	3000      	160       	45850.8   	47899.5   	0.0134906 	
209.479   	3000      	160       	45925.5   	47887.9   	0.0141452 	
209.593   	3000      	160       	45988.1   	47878.6   	0.0146831 	
209.792   	3000      	160       	46097.3   	47863     	0.0156079 	
210.081   	3000      	160       	46255.1   	47839.1   	0.016958  	
210.792   	3000      	160       	46646.7   	47789.6   	0.0200692 	
211.195   	3000      	160       	46869.8   	47764.2   	0.02176   	
212.195   	3000      	160       	47411.9   	47700.6   	0.0258219 	
213.195   	3000      	160       	47922.2   	47618.2   	0.0299671 	
214.195   	3000      	160       	48395.6   	47515.4   	0.0341959 	
214.695   	3000      	160       	48627.1   	47462.8   	0.0362645 	
214.717   	3000      	160       	48637.4   	47460.5   	0.0363556 	
214.731   	3000      	160       	48643.7   	47459.1   	0.0364108 	
214.769   	3000      	160       	48661.5   	47455     	0.0365684 	
214.802   	3000      	160       	48676.7   	47451.6   	0.0367029 	
214.891   	3000      	160       	48717.1   	47442     	0.0370673 	
215.135   	3000      	160       	48824.1   	47412.5   	0.0381031 	
215.834   	3000      	160       	49101.8   	47310.2   	0.0412134 	
216.834   	3000      	160       	49515.4   	47200.6   	0.0449963 	
217.334   	3000      	160       	49746.2   	47172.4   	0.0464997 	
217.584   	3000      	160       	49857.5   	47155.5   	0.0472744 	
217.659   	3000      	160       	49892     	47151.5   	0.0474927 	
217.663   	3000      	160       	49893.4   	47151.1   	0.0475049 	
217.673   	3000      	160       	49897.6   	47150.2   	0.047538  	
217.674   	3000      	160       	49898     	47150.2   	0.0475411 	
217.674   	3000      	160       	49898     	47150.2   	0.0475412 	
217.684   	3000      	160       	49902.2   	47149.3   	0.0475743 	
217.694   	3000      	160       	49906.5   	47148.4   	0.0476071 	
217.719   	3000      	160       	49917     	47146.4   	0.0476873 	
217.739   	3000      	160       	49925.8   	47144.8   	0.0477535 	
217.777   	3000      	160       	49942     	47141.7   	0.0478751 	
217.857   	3000      	160       	49976.3   	47135.4   	0.0481315 	
218.081   	3000      	160       	50071.3   	47118.6   	0.0488235 	
218.735   	3000      	160       	50341.5   	47074     	0.0507214 	
219.735   	3000      	160       	50732.2   	47012.3   	0.0533638 	
220.735   	3000      	160       	51098.4   	46955.2   	0.055771  	
221.735   	3000      	160       	51439.1   	46902.3   	0.0579597 	
222.735   	3000      	160       	51754.8   	46853.7   	0.0599394 	
223.735   	3000      	160       	52046.5   	46809.6   	0.0617198 	
224.735   	3000      	160       	52315.2   	46770     	0.0633124 	
225.735   	3000      	160       	52562.1   	46734.9   	0.0647294 	
226.735   	3000      	160       	52791.9   	46706.3   	0.0659629 	
227.735   	3000      	160       	53000.8   	46680.9   	0.0670572 	
228.735   	3000      	160       	53197.4   	46663.4   	0.0679747 	
229.735   	3000      	160       	53385.6   	46655.2   	0.0687134 	
230.735   	3000      	160       	53561.9   	46651.3   	0.0693395 	
231.735   	3000      	160       	53727.5   	46651     	0.0698696 	
