Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
1200.81   	1500      	160       	-3473.59  	0         	0         	
1205.81   	1500      	160       	-3474.95  	0         	0         	
1210.81   	1500      	160       	-3476.28  	0         	0         	
1215.81   	1500      	160       	-3477.6   	0         	0         	
1220.81   	1500      	160       	-3478.89  	0         	0         	
1225.81   	1500      	160       	-3480.17  	0         	0         	
1230.81   	1500      	160       	-3481.42  	0         	0         	
1235.81   	1500      	160       	-3482.66  	0         	0         	
1240.81   	1500      	160       	-3483.87  	0         	0         	
1245.81   	1500      	160       	-3485.07  	0         	0         	
1250.81   	1500      	160       	-3486.25  	0         	0         	
1255.81   	1500      	160       	-3487.41  	0         	0         	
1260.81   	1500      	160       	-3488.55  	0         	0         	
1265.81   	1500      	160       	-3489.68  	0         	0         	
1270.81   	1500      	160       	-3490.79  	0         	0         	
1275.81   	1500      	160       	-3491.88  	0         	0         	
1280.81   	1500      	160       	-3492.96  	0         	0         	
1285.81   	1500      	160       	-3494.01  	0         	0         	
1290.81   	1500      	160       	-3495.05  	0         	0         	
1295.81   	1500      	160       	-3496.08  	0         	0         	
1300.81   	1500      	160       	-3497.09  	0         	0         	
1305.81   	1500      	160       	-3498.09  	0         	0         	
1310.81   	1500      	160       	-3499.13  	0         	0         	
1315.81   	1500      	160       	-3500.17  	0         	0         	
1320.81   	1500      	160       	-3501.21  	0         	0         	
1325.81   	1500      	160       	-3502.23  	0         	0         	
1330.81   	1500      	160       	-3503.23  	0         	0         	
1335.81   	1500      	160       	-3504.21  	0         	0         	
1340.81   	1500      	160       	-3505.18  	0         	0         	
1345.81   	1500      	160       	-3506.14  	0         	0         	
1350.81   	1500      	160       	-3507.08  	0         	0         	
1355.81   	1500      	160       	-3508.02  	0         	0         	
1360.81   	1500      	160       	-3508.94  	0         	0         	
1365.81   	1500      	160       	-3509.85  	0         	0         	
1370.81   	1500      	160       	-3510.75  	0         	0         	
1375.81   	1500      	160       	-3511.62  	0         	0         	
1380.81   	1500      	160       	-3512.48  	0         	0         	
1385.81   	1500      	160       	-3513.33  	0         	0         	
1390.81   	1500      	160       	-3514.16  	0         	0         	
1395.81   	1500      	160       	-3514.97  	0         	0         	
1400.81   	1500      	160       	-3515.77  	0         	0         	
1405.81   	1500      	160       	-3516.55  	0         	0         	
1410.81   	1500      	160       	-3517.32  	0         	0         	
1415.81   	1500      	160       	-3518.08  	0         	0         	
1420.81   	1500      	160       	-3518.82  	0         	0         	
1425.81   	1500      	160       	-3519.55  	0         	0         	
1430.81   	1500      	160       	-3520.27  	0         	0         	
1435.81   	1500      	160       	-3520.97  	0         	0         	
1440.81   	1500      	160       	-3521.66  	0         	0         	
1445.81   	1500      	160       	-3522.33  	0         	0         	
1450.81   	1500      	160       	-3523     	0         	0         	
1455.81   	1500      	160       	-3523.65  	0         	0         	
1460.81   	1500      	160       	-3524.29  	0         	0         	
1465.81   	1500      	160       	-3524.91  	0         	0         	
1470.81   	1500      	160       	-3525.53  	0         	0         	
1475.81   	1500      	160       	-3526.13  	0         	0         	
1480.81   	1500      	160       	-3526.72  	0         	0         	
1485.81   	1500      	160       	-3527.3   	0         	0         	
1490.81   	1500      	160       	-3527.87  	0         	0         	
1495.81   	1500      	160       	-3528.43  	0         	0         	
1500.81   	1500      	160       	-3528.98  	0         	0         	
1505.81   	1500      	160       	-3529.51  	0         	0         	
1510.81   	1500      	160       	-3530.03  	0         	0         	
1515.81   	1500      	160       	-3530.55  	0         	0         	
1520.81   	1500      	160       	-3531.05  	0         	0         	
1525.81   	1500      	160       	-3531.54  	0         	0         	
1530.81   	1500      	160       	-3532.02  	0         	0         	
1535.81   	1500      	160       	-3532.49  	0         	0         	
1540.81   	1500      	160       	-3532.96  	0         	0         	
1545.81   	1500      	160       	-3533.41  	0         	0         	
1550.81   	1500      	160       	-3533.85  	0         	0         	
1555.81   	1500      	160       	-3534.28  	0         	0         	
1560.81   	1500      	160       	-3534.7   	0         	0         	
1565.81   	1500      	160       	-3535.11  	0         	0         	
1570.81   	1500      	160       	-3535.51  	0         	0         	
1575.81   	1500      	160       	-3535.9   	0         	0         	
1580.81   	1500      	160       	-3536.29  	0         	0         	
1585.81   	1500      	160       	-3536.66  	0         	0         	
1590.81   	1500      	160       	-3537.03  	0         	0         	
1595.81   	1500      	160       	-3537.38  	0         	0         	
1600.81   	1500      	160       	-3537.73  	0         	0         	
1605.81   	1500      	160       	-3538.06  	0         	0         	
1610.81   	1500      	160       	-3538.39  	0         	0         	
1615.81   	1500      	160       	-3538.71  	0         	0         	
1620.81   	1500      	160       	-3539.03  	0         	0         	
1625.81   	1500      	160       	-3539.33  	0         	0         	
1630.81   	1500      	160       	-3539.62  	0         	0         	
1635.81   	1500      	160       	-3539.91  	0         	0         	
1640.81   	1500      	160       	-3540.19  	0         	0         	
1645.81   	1500      	160       	-3540.46  	0         	0         	
1650.81   	1500      	160       	-3540.72  	0         	0         	
1655.81   	1500      	160       	-3540.97  	0         	0         	
1660.81   	1500      	160       	-3541.22  	0         	0         	
1665.81   	1500      	160       	-3541.46  	0         	0         	
1670.81   	1500      	160       	-3541.69  	0         	0         	
1675.81   	1500      	160       	-3541.91  	0         	0         	
1680.81   	1500      	160       	-3542.13  	0         	0         	
1685.81   	1500      	160       	-3542.34  	0         	0         	
1690.81   	1500      	160       	-3542.54  	0         	0         	
1695.81   	1500      	160       	-3542.73  	0         	0         	
1700.81   	1500      	160       	-3542.92  	0         	0         	
1705.81   	1500      	160       	-3543.09  	0         	0         	
1710.81   	1500      	160       	-3543.27  	0         	0         	
1715.81   	1500      	160       	-3543.43  	0         	0         	
1720.81   	1500      	160       	-3543.58  	0         	0         	
1725.81   	1500      	160       	-3543.73  	0         	0         	
1730.81   	1500      	160       	-3543.87  	0         	0         	
1735.81   	1500      	160       	-3543.95  	0         	0         	
1740.81   	1500      	160       	-3544.1   	0         	0         	
1745.81   	1500      	160       	-3544.24  	0         	0         	
1750.81   	1500      	160       	-3544.39  	0         	0         	
1755.81   	1500      	160       	-3544.54  	0         	0         	
1760.81   	1500      	160       	-3544.65  	0         	0         	
1765.81   	1500      	160       	-3544.79  	0         	0         	
1770.81   	1500      	160       	-3544.89  	0         	0         	
1775.81   	1500      	160       	-3545.02  	0         	0         	
1780.81   	1500      	160       	-3545.11  	0         	0         	
1785.81   	1500      	160       	-3545.24  	0         	0         	
1790.81   	1500      	160       	-3546.05  	0         	0         	
1795.81   	1500      	160       	-3548.33  	0         	0         	
1800.81   	1500      	160       	-3550.3   	0         	0         	
1805.81   	1500      	160       	-3552.08  	0         	0         	
1810.81   	1500      	160       	-3553.79  	0         	0         	
1815.81   	1500      	160       	-3555.39  	0         	0         	
1820.81   	1500      	160       	-3556.89  	0         	0         	
1825.81   	1500      	160       	-3558.31  	0         	0         	
1830.81   	1500      	160       	-3559.65  	0         	0         	
1835.81   	1500      	160       	-3560.91  	0         	0         	
1840.81   	1500      	160       	-3562.12  	0         	0         	
1845.81   	1500      	160       	-3563.27  	0         	0         	
1850.81   	1500      	160       	-3564.36  	0         	0         	
1855.81   	1500      	160       	-3565.41  	0         	0         	
1860.81   	1500      	160       	-3566.4   	0         	0         	
1865.81   	1500      	160       	-3567.35  	0         	0         	
1870.81   	1500      	160       	-3568.25  	0         	0         	
1875.81   	1500      	160       	-3569.1   	0         	0         	
1880.81   	1500      	160       	-3569.91  	0         	0         	
1885.81   	1500      	160       	-3570.68  	0         	0         	
1890.81   	1500      	160       	-3571.42  	0         	0         	
1895.81   	1500      	160       	-3572.11  	0         	0         	
1900.81   	1500      	160       	-3572.76  	0         	0         	
1905.81   	1500      	160       	-3573.38  	0         	0         	
1910.81   	1500      	160       	-3573.97  	0         	0         	
1915.81   	1500      	160       	-3574.52  	0         	0         	
1920.81   	1500      	160       	-3575.04  	0         	0         	
1925.81   	1500      	160       	-3575.53  	0         	0         	
1930.81   	1500      	160       	-3575.99  	0         	0         	
1935.81   	1500      	160       	-3576.42  	0         	0         	
1940.81   	1500      	160       	-3576.82  	0         	0         	
1945.81   	1500      	160       	-3577.2   	0         	0         	
1950.81   	1500      	160       	-3577.56  	0         	0         	
1955.81   	1500      	160       	-3577.88  	0         	0         	
1960.81   	1500      	160       	-3578.19  	0         	0         	
1965.81   	1500      	160       	-3578.47  	0         	0         	
1970.81   	1500      	160       	-3578.73  	0         	0         	
1975.81   	1500      	160       	-3578.97  	0         	0         	
1980.81   	1500      	160       	-3579.19  	0         	0         	
1985.81   	1500      	160       	-3579.39  	0         	0         	
1990.81   	1500      	160       	-3579.57  	0         	0         	
1995.81   	1500      	160       	-3579.73  	0         	0         	
2000.81   	1500      	160       	-3579.87  	0         	0         	
2005.81   	1500      	160       	-3580     	0         	0         	
2010.81   	1500      	160       	-3580.11  	0         	0         	
2015.81   	1500      	160       	-3580.21  	0         	0         	
2020.81   	1500      	160       	-3580.29  	0         	0         	
2025.81   	1500      	160       	-3580.35  	0         	0         	
2030.81   	1500      	160       	-3580.4   	0         	0         	
2035.81   	1500      	160       	-3580.44  	0         	0         	
2040.81   	1500      	160       	-3580.47  	0         	0         	
2045.81   	1500      	160       	-3580.48  	0         	0         	
2050.81   	1500      	160       	-3580.48  	0         	0         	
2055.81   	1500      	160       	-3580.47  	0         	0         	
2060.81   	1500      	160       	-3580.44  	0         	0         	
2065.81   	1500      	160       	-3580.41  	0         	0         	
2070.81   	1500      	160       	-3580.37  	0         	0         	
2075.81   	1500      	160       	-3580.31  	0         	0         	
2080.81   	1500      	160       	-3580.25  	0         	0         	
2085.81   	1500      	160       	-3580.18  	0         	0         	
2090.81   	1500      	160       	-3580.1   	0         	0         	
2095.81   	1500      	160       	-3580.01  	0         	0         	
2100.81   	1500      	160       	-3579.91  	0         	0         	
2105.81   	1500      	160       	-3579.8   	0         	0         	
2110.81   	1500      	160       	-3579.69  	0         	0         	
2115.81   	1500      	160       	-3579.56  	0         	0         	
2120.81   	1500      	160       	-3579.43  	0         	0         	
2125.81   	1500      	160       	-3579.33  	0         	0         	
