Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.304427	0.0080759	0.013844	0.282507	0.0265282	0.0454755	0.927996		0.950938	0.0417539	0.00247547	0.00483274	0	0.0822065	0.187135	0.243544	0.487115	0	
Seg 1	308.423	99.67	0.303881	0.00752121	0.0138602	0.2825	0.0247505	0.0456107	0.929639		0.951894	0.040906	0.00243954	0.00476013	0	0.0845007	0.186794	0.242893	0.485812	0	
Seg 2	316.86	99.67	0.303365	0.00699609	0.0138765	0.282493	0.0230616	0.0457418	0.931197		0.952799	0.0401026	0.00240589	0.00469203	0	0.0867932	0.186448	0.242244	0.484515	0	
Seg 3	325.311	99.67	0.302877	0.0064983	0.0138927	0.282486	0.0214553	0.0458692	0.932675		0.953657	0.0393406	0.00237436	0.00462813	0	0.0890838	0.186096	0.241598	0.483223	0	
Seg 4	333.775	99.67	0.302413	0.00602579	0.013909	0.282479	0.0199257	0.0459932	0.934081		0.95447	0.0386171	0.0023448	0.00456812	0	0.0913722	0.185739	0.240954	0.481935	0	
Seg 5	342.25	99.67	0.301973	0.00557669	0.0139252	0.282472	0.0184675	0.0461139	0.935419		0.955242	0.0379294	0.00231707	0.00451174	0	0.0936583	0.185378	0.240313	0.480651	0	
Seg 6	350.738	99.67	0.301555	0.00514934	0.0139414	0.282464	0.017076	0.0462316	0.936692		0.955975	0.0372751	0.00229105	0.00445875	0	0.0959419	0.185013	0.239673	0.479372	0	
Seg 7	359.237	99.67	0.301157	0.00474221	0.0139576	0.282457	0.0157466	0.0463466	0.937907		0.956672	0.036652	0.00226663	0.00440891	0	0.0982228	0.184644	0.239036	0.478097	0	
Seg 8	367.746	99.67	0.300778	0.00435392	0.0139738	0.28245	0.0144755	0.046459	0.939065		0.957336	0.0360582	0.00224372	0.00436205	0	0.100501	0.184272	0.238401	0.476827	0	
Seg 9	376.265	99.67	0.300416	0.00398319	0.0139901	0.282443	0.0132589	0.0465689	0.940172		0.957968	0.0354916	0.00222221	0.00431796	0	0.102776	0.183896	0.237768	0.47556	0	
Seg 10	384.807	99.67	0.300071	0.00362838	0.0140063	0.282436	0.0120918	0.0466768	0.941231		0.958572	0.03495	0.002202	0.00427642	0	0.105052	0.183518	0.237135	0.474295	0	
Seg 11	393.358	99.67	0.29974	0.00328896	0.0140226	0.282429	0.0109727	0.0467825	0.942245		0.959147	0.0344325	0.00218303	0.00423735	0	0.107324	0.183137	0.236505	0.473034	0	
Seg 12	401.918	99.67	0.299424	0.00296397	0.0140389	0.282422	0.0098989	0.0468862	0.943215		0.959696	0.0339378	0.00216525	0.0042006	0	0.109593	0.182753	0.235877	0.471777	0	
Seg 13	410.486	99.67	0.299122	0.00265251	0.0140552	0.282414	0.00886766	0.0469881	0.944144		0.960221	0.0334644	0.00214857	0.00416604	0	0.111859	0.182368	0.23525	0.470523	0	
Seg 14	419.062	99.67	0.298832	0.00235376	0.0140715	0.282407	0.00787653	0.0470883	0.945035		0.960722	0.0330112	0.00213295	0.00413354	0	0.114121	0.18198	0.234625	0.469273	0	
Seg 15	427.647	99.67	0.298555	0.00206696	0.0140878	0.2824	0.00692322	0.0471868	0.94589		0.961202	0.0325771	0.00211832	0.00410301	0	0.11638	0.181591	0.234002	0.468027	0	
Seg 16	436.239	99.67	0.298288	0.00179141	0.0141042	0.282393	0.00600562	0.0472838	0.946711		0.96166	0.0321609	0.00210464	0.00407433	0	0.118635	0.1812	0.233381	0.466784	0	
Seg 17	444.838	99.67	0.298033	0.00152645	0.0141206	0.282386	0.00512176	0.0473795	0.947499		0.962099	0.0317617	0.00209185	0.0040474	0	0.120887	0.180808	0.232761	0.465544	0	
Seg 18	453.445	99.67	0.297787	0.0012715	0.0141371	0.282378	0.00426984	0.0474737	0.948256		0.962519	0.0313786	0.00207992	0.00402215	0	0.123134	0.180414	0.232144	0.464308	0	
Seg 19	462.058	99.67	0.297551	0.001026	0.0141535	0.282371	0.00344814	0.0475668	0.948985		0.962922	0.0310107	0.00206879	0.00399849	0	0.125378	0.180019	0.231527	0.463075	0	
Seg 20	462.088	99.67	0.29755	0.00102517	0.0141535	0.282371	0.00344538	0.0475668	0.948988		0.962923	0.0310095	0.00206876	0.00399841	0	0.125386	0.180018	0.231525	0.463071	0	
Seg 21	462.117	99.67	0.297549	0.00102435	0.0141535	0.282371	0.00344262	0.0475669	0.94899		0.962925	0.0310082	0.00206872	0.00399834	0	0.125393	0.180017	0.231523	0.463067	0	
Seg 22	462.146	99.67	0.297548	0.00102352	0.0141535	0.282371	0.00343986	0.047567	0.948993		0.962926	0.031007	0.00206868	0.00399826	0	0.125401	0.180015	0.231521	0.463063	0	
Seg 23	462.176	99.67	0.297548	0.0010227	0.0141535	0.282371	0.0034371	0.0475672	0.948996		0.962927	0.0310058	0.00206865	0.00399818	0	0.125409	0.180014	0.231519	0.463058	0	


0.950938 0.0417539 0.00247547 0.00483274 0 0.0822065 0.187135 0.243544 0.487115 0 0.951894 0.040906 0.00243954 0.00476013 0 0.0845007 0.186794 0.242893 0.485812 0 0.952799 0.0401026 0.00240589 0.00469203 0 0.0867932 0.186448 0.242244 0.484515 0 0.953657 0.0393406 0.00237436 0.00462813 0 0.0890838 0.186096 0.241598 0.483223 0 0.95447 0.0386171 0.0023448 0.00456812 0 0.0913722 0.185739 0.240954 0.481935 0 0.955242 0.0379294 0.00231707 0.00451174 0 0.0936583 0.185378 0.240313 0.480651 0 0.955975 0.0372751 0.00229105 0.00445875 0 0.0959419 0.185013 0.239673 0.479372 0 0.956672 0.036652 0.00226663 0.00440891 0 0.0982228 0.184644 0.239036 0.478097 0 0.957336 0.0360582 0.00224372 0.00436205 0 0.100501 0.184272 0.238401 0.476827 0 0.957968 0.0354916 0.00222221 0.00431796 0 0.102776 0.183896 0.237768 0.47556 0 0.958572 0.03495 0.002202 0.00427642 0 0.105052 0.183518 0.237135 0.474295 0 0.959147 0.0344325 0.00218303 0.00423735 0 0.107324 0.183137 0.236505 0.473034 0 0.959696 0.0339378 0.00216525 0.0042006 0 0.109593 0.182753 0.235877 0.471777 0 0.960221 0.0334644 0.00214857 0.00416604 0 0.111859 0.182368 0.23525 0.470523 0 0.960722 0.0330112 0.00213295 0.00413354 0 0.114121 0.18198 0.234625 0.469273 0 0.961202 0.0325771 0.00211832 0.00410301 0 0.11638 0.181591 0.234002 0.468027 0 0.96166 0.0321609 0.00210464 0.00407433 0 0.118635 0.1812 0.233381 0.466784 0 0.962099 0.0317617 0.00209185 0.0040474 0 0.120887 0.180808 0.232761 0.465544 0 0.962519 0.0313786 0.00207992 0.00402215 0 0.123134 0.180414 0.232144 0.464308 0 0.962922 0.0310107 0.00206879 0.00399849 0 0.125378 0.180019 0.231527 0.463075 0 0.962923 0.0310095 0.00206876 0.00399841 0 0.125386 0.180018 0.231525 0.463071 0 0.962925 0.0310082 0.00206872 0.00399834 0 0.125393 0.180017 0.231523 0.463067 0 0.962926 0.031007 0.00206868 0.00399826 0 0.125401 0.180015 0.231521 0.463063 0 0.962927 0.0310058 0.00206865 0.00399818 0 0.125409 0.180014 0.231519 0.463058 0 136.525   	300       	99.67     	0.0342932 	9.67261   	262.091   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.308582	0.00684585	0.0108415	0.290894	0.0221849	0.0351334	0.942682		0.950935	0.0417565	0.00247544	0.00483267	0	0.0822065	0.187146	0.24354	0.487107	0	
Seg 1	308.492	99.67	0.308134	0.00639251	0.0108544	0.290887	0.0207459	0.0352263	0.944028		0.951899	0.0409026	0.00243922	0.00475947	0	0.0845195	0.186806	0.242882	0.485792	0	
Seg 2	316.995	99.67	0.30771	0.00596367	0.0108673	0.29088	0.0193808	0.0353166	0.945303		0.95281	0.0400941	0.00240532	0.00469088	0	0.08683	0.186461	0.242227	0.484482	0	
Seg 3	325.51	99.67	0.30731	0.00555742	0.0108802	0.290872	0.0180841	0.0354046	0.946511		0.953672	0.0393278	0.00237359	0.00462656	0	0.0891377	0.186109	0.241575	0.483178	0	
Seg 4	334.035	99.67	0.30693	0.00517206	0.010893	0.290865	0.0168509	0.0354902	0.947659		0.954489	0.0386007	0.00234385	0.00456621	0	0.0914426	0.185753	0.240926	0.481879	0	
Seg 5	342.57	99.67	0.306569	0.00480602	0.0109058	0.290857	0.0156768	0.0355739	0.948749		0.955265	0.0379099	0.00231599	0.00450955	0	0.0937444	0.185392	0.240279	0.480585	0	
Seg 6	351.114	99.67	0.306227	0.00445791	0.0109187	0.29085	0.0145575	0.0356556	0.949787		0.956001	0.0372531	0.00228986	0.00445632	0	0.0960431	0.185027	0.239635	0.479295	0	
Seg 7	359.667	99.67	0.3059	0.00412644	0.0109315	0.290843	0.0134895	0.0357355	0.950775		0.9567	0.0366279	0.00226536	0.00440631	0	0.0983386	0.184658	0.238993	0.478011	0	
Seg 8	368.23	99.67	0.30559	0.00381047	0.0109443	0.290835	0.0124692	0.0358138	0.951717		0.957366	0.0360323	0.00224237	0.0043593	0	0.100631	0.184286	0.238353	0.476731	0	
Seg 9	376.8	99.67	0.305294	0.00350893	0.0109572	0.290828	0.0114936	0.0358905	0.952616		0.958	0.0354644	0.00222081	0.0043151	0	0.102919	0.18391	0.237715	0.475455	0	
Seg 10	385.391	99.67	0.305011	0.00322045	0.01097	0.29082	0.0105585	0.035966	0.953476		0.958604	0.0349216	0.00220057	0.00427349	0	0.105208	0.183532	0.237079	0.474182	0	
Seg 11	393.989	99.67	0.30474	0.0029446	0.0109829	0.290813	0.00966265	0.0360401	0.954297		0.959181	0.0344033	0.00218158	0.00423436	0	0.107492	0.18315	0.236445	0.472913	0	
Seg 12	402.595	99.67	0.304482	0.00268058	0.0109957	0.290805	0.00880373	0.0361129	0.955083		0.959731	0.0339079	0.00216378	0.00419758	0	0.109773	0.182767	0.235812	0.471648	0	
Seg 13	411.208	99.67	0.304234	0.00242764	0.0110086	0.290798	0.0079795	0.0361846	0.955836		0.960256	0.033434	0.00214711	0.00416301	0	0.11205	0.182381	0.235182	0.470387	0	
Seg 14	419.827	99.67	0.303997	0.0021851	0.0110215	0.29079	0.0071879	0.0362552	0.956557		0.960757	0.0329806	0.0021315	0.00413052	0	0.114323	0.181993	0.234554	0.46913	0	
Seg 15	428.453	99.67	0.30377	0.00195234	0.0110344	0.290783	0.00642703	0.0363248	0.957248		0.961237	0.0325462	0.00211689	0.00410001	0	0.116592	0.181603	0.233927	0.467877	0	
Seg 16	437.085	99.67	0.303552	0.00172877	0.0110473	0.290775	0.00569515	0.0363935	0.957911		0.961695	0.03213	0.00210323	0.00407137	0	0.118857	0.181212	0.233303	0.466628	0	
Seg 17	445.723	99.67	0.303342	0.00151386	0.0110602	0.290768	0.00499062	0.0364613	0.958548		0.962134	0.0317309	0.00209047	0.0040445	0	0.121118	0.18082	0.23268	0.465382	0	
Seg 18	454.366	99.67	0.303141	0.00130713	0.0110732	0.290761	0.00431194	0.0365282	0.95916		0.962554	0.031348	0.00207857	0.00401931	0	0.123375	0.180426	0.232059	0.46414	0	
Seg 19	463.015	99.67	0.302947	0.0011081	0.0110862	0.290753	0.00365772	0.0365944	0.959748		0.962956	0.0309804	0.00206748	0.00399571	0	0.125628	0.180031	0.23144	0.462901	0	
Seg 20	463.046	99.67	0.302947	0.00110741	0.0110862	0.290753	0.00365545	0.0365945	0.95975		0.962958	0.0309792	0.00206744	0.00399563	0	0.125636	0.180029	0.231438	0.462897	0	
Seg 21	463.076	99.67	0.302946	0.00110672	0.0110862	0.290753	0.00365318	0.0365946	0.959752		0.962959	0.0309779	0.0020674	0.00399555	0	0.125644	0.180028	0.231436	0.462893	0	
Seg 22	463.107	99.67	0.302945	0.00110602	0.0110862	0.290753	0.0036509	0.0365947	0.959754		0.962961	0.0309766	0.00206736	0.00399547	0	0.125652	0.180026	0.231434	0.462888	0	
Seg 23	463.138	99.67	0.302945	0.00110533	0.0110862	0.290753	0.00364863	0.0365948	0.959757		0.962962	0.0309753	0.00206733	0.00399539	0	0.12566	0.180025	0.231432	0.462884	0	


0.950935 0.0417565 0.00247544 0.00483267 0 0.0822065 0.187146 0.24354 0.487107 0 0.951899 0.0409026 0.00243922 0.00475947 0 0.0845195 0.186806 0.242882 0.485792 0 0.95281 0.0400941 0.00240532 0.00469088 0 0.08683 0.186461 0.242227 0.484482 0 0.953672 0.0393278 0.00237359 0.00462656 0 0.0891377 0.186109 0.241575 0.483178 0 0.954489 0.0386007 0.00234385 0.00456621 0 0.0914426 0.185753 0.240926 0.481879 0 0.955265 0.0379099 0.00231599 0.00450955 0 0.0937444 0.185392 0.240279 0.480585 0 0.956001 0.0372531 0.00228986 0.00445632 0 0.0960431 0.185027 0.239635 0.479295 0 0.9567 0.0366279 0.00226536 0.00440631 0 0.0983386 0.184658 0.238993 0.478011 0 0.957366 0.0360323 0.00224237 0.0043593 0 0.100631 0.184286 0.238353 0.476731 0 0.958 0.0354644 0.00222081 0.0043151 0 0.102919 0.18391 0.237715 0.475455 0 0.958604 0.0349216 0.00220057 0.00427349 0 0.105208 0.183532 0.237079 0.474182 0 0.959181 0.0344033 0.00218158 0.00423436 0 0.107492 0.18315 0.236445 0.472913 0 0.959731 0.0339079 0.00216378 0.00419758 0 0.109773 0.182767 0.235812 0.471648 0 0.960256 0.033434 0.00214711 0.00416301 0 0.11205 0.182381 0.235182 0.470387 0 0.960757 0.0329806 0.0021315 0.00413052 0 0.114323 0.181993 0.234554 0.46913 0 0.961237 0.0325462 0.00211689 0.00410001 0 0.116592 0.181603 0.233927 0.467877 0 0.961695 0.03213 0.00210323 0.00407137 0 0.118857 0.181212 0.233303 0.466628 0 0.962134 0.0317309 0.00209047 0.0040445 0 0.121118 0.18082 0.23268 0.465382 0 0.962554 0.031348 0.00207857 0.00401931 0 0.123375 0.180426 0.232059 0.46414 0 0.962956 0.0309804 0.00206748 0.00399571 0 0.125628 0.180031 0.23144 0.462901 0 0.962958 0.0309792 0.00206744 0.00399563 0 0.125636 0.180029 0.231438 0.462897 0 0.962959 0.0309779 0.0020674 0.00399555 0 0.125644 0.180028 0.231436 0.462893 0 0.962961 0.0309766 0.00206736 0.00399547 0 0.125652 0.180026 0.231434 0.462888 0 0.962962 0.0309753 0.00206733 0.00399539 0 0.12566 0.180025 0.231432 0.462884 0 156.525   	300       	99.67     	0.028568  	7.72562   	267.944   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.311752	0.00570299	0.00865923	0.29739	0.0182933	0.027776	0.953931		0.95093	0.041762	0.00247537	0.00483254	0	0.0822066	0.187171	0.243531	0.487091	0	
Seg 1	308.548	99.67	0.311384	0.00533154	0.00866963	0.297382	0.0171221	0.0278423	0.955036		0.951899	0.040903	0.00243892	0.00475887	0	0.0845348	0.186831	0.242869	0.485766	0	
Seg 2	317.105	99.67	0.311035	0.00498038	0.00868001	0.297375	0.0160123	0.0279068	0.956081		0.952815	0.0400902	0.00240483	0.00468988	0	0.0868598	0.186485	0.242209	0.484446	0	
Seg 3	325.671	99.67	0.310706	0.00464792	0.00869037	0.297367	0.0149592	0.0279698	0.957071		0.953682	0.0393202	0.00237293	0.00462523	0	0.0891814	0.186133	0.241553	0.483133	0	
Seg 4	334.246	99.67	0.310393	0.00433271	0.00870072	0.29736	0.0139588	0.0280313	0.95801		0.954502	0.0385899	0.00234306	0.00456461	0	0.0914997	0.185776	0.240899	0.481825	0	
Seg 5	342.828	99.67	0.310097	0.00403346	0.00871105	0.297352	0.0130071	0.0280914	0.958901		0.955281	0.0378965	0.00231508	0.00450772	0	0.0938143	0.185414	0.240248	0.480523	0	
Seg 6	351.419	99.67	0.309815	0.00374899	0.00872137	0.297344	0.0121008	0.0281503	0.959749		0.956019	0.0372374	0.00228887	0.00445431	0	0.0961253	0.185049	0.2396	0.479226	0	
Seg 7	360.017	99.67	0.309547	0.00347824	0.00873169	0.297337	0.0112366	0.028208	0.960555		0.956721	0.0366104	0.0022643	0.00440415	0	0.0984325	0.184679	0.238954	0.477934	0	
Seg 8	368.622	99.67	0.309291	0.00322025	0.008742	0.297329	0.0104117	0.0282646	0.961324		0.957389	0.0360132	0.00224126	0.00435703	0	0.100736	0.184306	0.238311	0.476647	0	
Seg 9	377.234	99.67	0.309048	0.00297413	0.00875232	0.297321	0.00962353	0.0283203	0.962056		0.958024	0.035444	0.00221966	0.00431275	0	0.103035	0.18393	0.23767	0.475365	0	
Seg 10	385.865	99.67	0.308815	0.00273875	0.00876265	0.297314	0.00886856	0.0283751	0.962756		0.958629	0.0349002	0.00219939	0.00427107	0	0.105334	0.183551	0.23703	0.474085	0	
Seg 11	394.503	99.67	0.308593	0.00251374	0.00877298	0.297306	0.00814581	0.028429	0.963425		0.959207	0.034381	0.00218039	0.00423191	0	0.107629	0.183169	0.236393	0.47281	0	
Seg 12	403.146	99.67	0.30838	0.00229844	0.00878331	0.297298	0.00745327	0.0284821	0.964065		0.959757	0.0338849	0.00216258	0.0041951	0	0.109919	0.182784	0.235758	0.471539	0	
Seg 13	411.795	99.67	0.308177	0.00209224	0.00879365	0.297291	0.0067891	0.0285344	0.964676		0.960283	0.0334106	0.00214591	0.00416053	0	0.112206	0.182398	0.235124	0.470272	0	
Seg 14	420.45	99.67	0.307982	0.00189458	0.008804	0.297283	0.00615159	0.0285861	0.965262		0.960785	0.0329568	0.0021303	0.00412805	0	0.114488	0.182009	0.234493	0.46901	0	
Seg 15	429.109	99.67	0.307795	0.00170492	0.00881436	0.297275	0.00553916	0.0286371	0.965824		0.961264	0.0325222	0.00211571	0.00409756	0	0.116765	0.181619	0.233864	0.467751	0	
Seg 16	437.774	99.67	0.307615	0.00152281	0.00882474	0.297268	0.00495036	0.0286876	0.966362		0.961723	0.0321059	0.00210207	0.00406895	0	0.119039	0.181227	0.233237	0.466497	0	
Seg 17	446.443	99.67	0.307443	0.00134778	0.00883513	0.29726	0.00438384	0.0287375	0.966879		0.962162	0.0317068	0.00208933	0.00404212	0	0.121307	0.180834	0.232612	0.465247	0	
Seg 18	455.118	99.67	0.307277	0.00117944	0.00884554	0.297252	0.00383837	0.0287868	0.967375		0.962582	0.0313239	0.00207746	0.00401698	0	0.123572	0.180439	0.231989	0.464	0	
Seg 19	463.796	99.67	0.307118	0.00101742	0.00885596	0.297245	0.00331278	0.0288357	0.967852		0.962984	0.0309565	0.0020664	0.00399344	0	0.125832	0.180043	0.231368	0.462757	0	
Seg 20	463.828	99.67	0.307118	0.00101683	0.00885596	0.297245	0.0033109	0.0288357	0.967853		0.962985	0.0309552	0.00206637	0.00399336	0	0.12584	0.180042	0.231366	0.462753	0	
Seg 21	463.859	99.67	0.307117	0.00101626	0.00885597	0.297245	0.00330902	0.0288358	0.967855		0.962987	0.0309539	0.00206633	0.00399328	0	0.125848	0.18004	0.231364	0.462748	0	
Seg 22	463.891	99.67	0.307116	0.00101568	0.00885598	0.297245	0.00330714	0.0288359	0.967857		0.962988	0.0309525	0.00206629	0.00399319	0	0.125856	0.180039	0.231361	0.462744	0	
Seg 23	463.922	99.67	0.307116	0.0010151	0.00885599	0.297245	0.00330526	0.028836	0.967859		0.962989	0.0309512	0.00206625	0.00399311	0	0.125864	0.180038	0.231359	0.462739	0	


0.95093 0.041762 0.00247537 0.00483254 0 0.0822066 0.187171 0.243531 0.487091 0 0.951899 0.040903 0.00243892 0.00475887 0 0.0845348 0.186831 0.242869 0.485766 0 0.952815 0.0400902 0.00240483 0.00468988 0 0.0868598 0.186485 0.242209 0.484446 0 0.953682 0.0393202 0.00237293 0.00462523 0 0.0891814 0.186133 0.241553 0.483133 0 0.954502 0.0385899 0.00234306 0.00456461 0 0.0914997 0.185776 0.240899 0.481825 0 0.955281 0.0378965 0.00231508 0.00450772 0 0.0938143 0.185414 0.240248 0.480523 0 0.956019 0.0372374 0.00228887 0.00445431 0 0.0961253 0.185049 0.2396 0.479226 0 0.956721 0.0366104 0.0022643 0.00440415 0 0.0984325 0.184679 0.238954 0.477934 0 0.957389 0.0360132 0.00224126 0.00435703 0 0.100736 0.184306 0.238311 0.476647 0 0.958024 0.035444 0.00221966 0.00431275 0 0.103035 0.18393 0.23767 0.475365 0 0.958629 0.0349002 0.00219939 0.00427107 0 0.105334 0.183551 0.23703 0.474085 0 0.959207 0.034381 0.00218039 0.00423191 0 0.107629 0.183169 0.236393 0.47281 0 0.959757 0.0338849 0.00216258 0.0041951 0 0.109919 0.182784 0.235758 0.471539 0 0.960283 0.0334106 0.00214591 0.00416053 0 0.112206 0.182398 0.235124 0.470272 0 0.960785 0.0329568 0.0021303 0.00412805 0 0.114488 0.182009 0.234493 0.46901 0 0.961264 0.0325222 0.00211571 0.00409756 0 0.116765 0.181619 0.233864 0.467751 0 0.961723 0.0321059 0.00210207 0.00406895 0 0.119039 0.181227 0.233237 0.466497 0 0.962162 0.0317068 0.00208933 0.00404212 0 0.121307 0.180834 0.232612 0.465247 0 0.962582 0.0313239 0.00207746 0.00401698 0 0.123572 0.180439 0.231989 0.464 0 0.962984 0.0309565 0.0020664 0.00399344 0 0.125832 0.180043 0.231368 0.462757 0 0.962985 0.0309552 0.00206637 0.00399336 0 0.12584 0.180042 0.231366 0.462753 0 0.962987 0.0309539 0.00206633 0.00399328 0 0.125848 0.18004 0.231364 0.462748 0 0.962988 0.0309525 0.00206629 0.00399319 0 0.125856 0.180039 0.231361 0.462744 0 0.962989 0.0309512 0.00206625 0.00399311 0 0.125864 0.180038 0.231359 0.462739 0 176.525   	300       	99.67     	0.0251255 	6.47814   	272.894   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	99.67	0.315161	0.00501588	0.00726101	0.302884	0.0159153	0.0230391	0.961046		0.950928	0.0417644	0.00247535	0.00483249	0	0.0822066	0.187182	0.243528	0.487084	0	
Seg 1	308.583	99.67	0.314842	0.00469613	0.0072698	0.302876	0.0149158	0.0230903	0.961994		0.9519	0.0409025	0.00243874	0.00475851	0	0.0845444	0.186842	0.242862	0.485751	0	
Seg 2	317.174	99.67	0.314541	0.00439397	0.00727856	0.302869	0.0139695	0.0231403	0.96289		0.952819	0.0400872	0.00240452	0.00468927	0	0.0868785	0.186497	0.242199	0.484425	0	
Seg 3	325.772	99.67	0.314256	0.00410801	0.00728731	0.302861	0.0130722	0.0231891	0.963739		0.953688	0.0393151	0.00237252	0.0046244	0	0.0892089	0.186146	0.241539	0.483106	0	
Seg 4	334.378	99.67	0.313986	0.00383698	0.00729603	0.302853	0.0122202	0.0232368	0.964543		0.954511	0.0385831	0.00234256	0.0045636	0	0.0915355	0.18579	0.240883	0.481792	0	
Seg 5	342.991	99.67	0.31373	0.00357975	0.00730475	0.302845	0.0114103	0.0232836	0.965306		0.955291	0.0378882	0.00231452	0.00450657	0	0.0938582	0.185429	0.240229	0.480484	0	
Seg 6	351.611	99.67	0.313486	0.0033353	0.00731346	0.302837	0.0106394	0.0233294	0.966031		0.956031	0.0372279	0.00228824	0.00445304	0	0.0961769	0.185064	0.239578	0.479181	0	
Seg 7	360.236	99.67	0.313254	0.00310269	0.00732216	0.30283	0.00990471	0.0233745	0.966721		0.956734	0.0365998	0.00226363	0.00440279	0	0.0984915	0.184695	0.238929	0.477884	0	
Seg 8	368.868	99.67	0.313034	0.00288111	0.00733086	0.302822	0.00920382	0.0234187	0.967377		0.957402	0.0360019	0.00224056	0.00435559	0	0.100802	0.184322	0.238283	0.476592	0	
Seg 9	377.506	99.67	0.312823	0.00266977	0.00733955	0.302814	0.00853443	0.0234623	0.968003		0.958038	0.035432	0.00221893	0.00431126	0	0.103108	0.183947	0.23764	0.475305	0	
Seg 10	386.163	99.67	0.312622	0.00246768	0.00734826	0.302806	0.0078935	0.0235053	0.968601		0.958644	0.0348876	0.00219864	0.00426954	0	0.105413	0.183567	0.236998	0.474021	0	
Seg 11	394.825	99.67	0.31243	0.00227455	0.00735696	0.302798	0.00728018	0.0235476	0.969172		0.959222	0.034368	0.00217963	0.00423035	0	0.107715	0.183186	0.236359	0.472741	0	
Seg 12	403.492	99.67	0.312246	0.00208978	0.00736567	0.30279	0.00669274	0.0235893	0.969718		0.959773	0.0338717	0.00216182	0.00419353	0	0.110011	0.182801	0.235721	0.471466	0	
Seg 13	412.164	99.67	0.31207	0.00191286	0.00737439	0.302783	0.00612958	0.0236306	0.97024		0.960299	0.0333971	0.00214514	0.00415895	0	0.112303	0.182415	0.235086	0.470196	0	
Seg 14	420.84	99.67	0.311901	0.00174328	0.00738311	0.302775	0.00558921	0.0236713	0.970739		0.960801	0.0329432	0.00212954	0.00412647	0	0.114591	0.182026	0.234453	0.46893	0	
Seg 15	429.521	99.67	0.311739	0.0015806	0.00739184	0.302767	0.00507028	0.0237116	0.971218		0.96128	0.0325086	0.00211495	0.00409599	0	0.116874	0.181636	0.233822	0.467668	0	
Seg 16	438.206	99.67	0.311584	0.00142442	0.00740058	0.302759	0.00457153	0.0237515	0.971677		0.961739	0.0320923	0.00210132	0.0040674	0	0.119152	0.181244	0.233194	0.46641	0	
Seg 17	446.896	99.67	0.311435	0.00127433	0.00740933	0.302751	0.00409182	0.023791	0.972117		0.962178	0.0316932	0.0020886	0.0040406	0	0.121426	0.180851	0.232567	0.465156	0	
Seg 18	455.589	99.67	0.311291	0.00113	0.0074181	0.302743	0.00363005	0.0238301	0.97254		0.962597	0.0313105	0.00207675	0.00401548	0	0.123695	0.180456	0.231942	0.463906	0	
Seg 19	464.286	99.67	0.311153	0.000991101	0.00742687	0.302735	0.00318525	0.0238689	0.972946		0.962999	0.0309432	0.00206571	0.00399198	0	0.12596	0.180061	0.231319	0.46266	0	
Seg 20	464.319	99.67	0.311153	0.000990591	0.00742688	0.302735	0.00318362	0.0238689	0.972947		0.963001	0.0309418	0.00206567	0.0039919	0	0.125968	0.180059	0.231317	0.462656	0	
Seg 21	464.351	99.67	0.311152	0.000990082	0.0074269	0.302735	0.00318199	0.023869	0.972949		0.963002	0.0309405	0.00206563	0.00399181	0	0.125977	0.180058	0.231315	0.462651	0	
Seg 22	464.384	99.67	0.311152	0.000989573	0.00742691	0.302735	0.00318035	0.0238691	0.972951		0.963004	0.0309391	0.00206559	0.00399173	0	0.125985	0.180056	0.231313	0.462646	0	
Seg 23	464.416	99.67	0.311151	0.000989064	0.00742693	0.302735	0.00317872	0.0238692	0.972952		0.963005	0.0309378	0.00206555	0.00399164	0	0.125993	0.180055	0.23131	0.462642	0	


