Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
1625.82   	5000      	160       	-62033.8  	0         	0         	
1626.82   	5000      	160       	-62361.5  	0         	0         	
1627.82   	5000      	160       	-62680.8  	0         	0         	
1628.82   	5000      	160       	-62992.4  	0         	0         	
1629.82   	5000      	160       	-63311.1  	0         	0         	
1630.82   	5000      	160       	-63602.1  	0         	0         	
1631.32   	5000      	160       	-63742.1  	0         	0         	
1632.32   	5000      	160       	-64014.4  	0         	0         	
1633.32   	5000      	160       	-64277.8  	0         	0         	
1634.32   	5000      	160       	-64531.4  	0         	0         	
1635.32   	5000      	160       	-64775.3  	0         	0         	
1636.32   	5000      	160       	-65009.9  	0         	0         	
1637.32   	5000      	160       	-65236.1  	0         	0         	
1638.32   	5000      	160       	-65454.5  	0         	0         	
1639.32   	5000      	160       	-65665.7  	0         	0         	
1640.32   	5000      	160       	-65870.3  	0         	0         	
1641.32   	5000      	160       	-66068.6  	0         	0         	
1642.32   	5000      	160       	-66261.2  	0         	0         	
1643.32   	5000      	160       	-66448.6  	0         	0         	
1644.32   	5000      	160       	-66631.2  	0         	0         	
1645.32   	5000      	160       	-66794.3  	0         	0         	
1645.81   	5000      	160       	-66872.9  	0         	0         	
1646.81   	5000      	160       	-67038.9  	0         	0         	
1647.81   	5000      	160       	-67206.6  	0         	0         	
1648.81   	5000      	160       	-67373.6  	0         	0         	
1649.81   	5000      	160       	-67541    	0         	0         	
1650.81   	5000      	160       	-67672.2  	0         	0         	
1651.29   	5000      	160       	-67726.2  	0         	0         	
1652.29   	5000      	160       	-67853.2  	0         	0         	
1653.29   	5000      	160       	-67990.8  	0         	0         	
1654.29   	5000      	160       	-68134.4  	0         	0         	
1655.29   	5000      	160       	-68281.5  	0         	0         	
1656.29   	5000      	160       	-68430.9  	0         	0         	
1657.29   	5000      	160       	-68581.8  	0         	0         	
1658.29   	5000      	160       	-68733.7  	0         	0         	
1659.29   	5000      	160       	-68886    	0         	0         	
1660      	5000      	160       	-68993.6  	0         	0         	
1662.07   	5000      	160       	0         	0         	-364791   	
1664.59   	5000      	160       	0         	0         	-243676   	
1668.16   	5000      	160       	0         	0         	-216935   	
1673.51   	5000      	160       	0         	0         	-220719   	
1681.43   	5000      	160       	0         	0         	-223729   	
1691.43   	5000      	160       	0         	0         	-234212   	
1696.2    	5000      	160       	0         	0         	-238012   	
1698.89   	5000      	160       	0         	0         	-239719   	
1705.61   	5000      	160       	0         	0         	-242172   	
1715.61   	5000      	160       	0         	0         	-245685   	
1725.61   	5000      	160       	0         	0         	-249102   	
1735.61   	5000      	160       	0         	0         	-251184   	
1745.61   	5000      	160       	0         	0         	-252790   	
1755.61   	5000      	160       	0         	0         	-254155   	
1765.61   	5000      	160       	0         	0         	-255062   	
1775.61   	5000      	160       	0         	0         	-255342   	
1780.61   	5000      	160       	0         	0         	-255425   	
1790.61   	5000      	160       	0         	0         	-253860   	
1800.61   	5000      	160       	0         	0         	-252451   	
1810.61   	5000      	160       	0         	0         	-251127   	
1820.61   	5000      	160       	0         	0         	-250057   	
1830.61   	5000      	160       	0         	0         	-249095   	
1840.61   	5000      	160       	0         	0         	-248106   	
1850.61   	5000      	160       	0         	0         	-247051   	
1860.61   	5000      	160       	0         	0         	-245862   	
1870.61   	5000      	160       	0         	0         	-244647   	
1880.61   	5000      	160       	0         	0         	-243378   	
1890.61   	5000      	160       	0         	0         	-242097   	
1900.61   	5000      	160       	0         	0         	-240888   	
1910.61   	5000      	160       	0         	0         	-239792   	
1920.61   	5000      	160       	0         	0         	-238748   	
1930.61   	5000      	160       	0         	0         	-237776   	
1940.61   	5000      	160       	0         	0         	-236925   	
1950.61   	5000      	160       	0         	0         	-236107   	
1960.61   	5000      	160       	0         	0         	-235286   	
1970.61   	5000      	160       	0         	0         	-234362   	
1980.61   	5000      	160       	0         	0         	-233422   	
1990.61   	5000      	160       	0         	0         	-232495   	
2000.61   	5000      	160       	0         	0         	-231615   	
2010.61   	5000      	160       	0         	0         	-230786   	
2020.61   	5000      	160       	0         	0         	-230023   	
2030.61   	5000      	160       	0         	0         	-229309   	
2040.61   	5000      	160       	0         	0         	-228614   	
2050.61   	5000      	160       	0         	0         	-227945   	
2060.61   	5000      	160       	0         	0         	-227295   	
2070.61   	5000      	160       	0         	0         	-226670   	
2080.61   	5000      	160       	0         	0         	-226085   	
2090.61   	5000      	160       	0         	0         	-225548   	
2100.61   	5000      	160       	0         	0         	-225061   	
2110.61   	5000      	160       	0         	0         	-224615   	
2120.61   	5000      	160       	0         	0         	-224243   	
2130.61   	5000      	160       	0         	0         	-223906   	
2140.61   	5000      	160       	0         	0         	-223581   	
2150.61   	5000      	160       	0         	0         	-223261   	
2160.61   	5000      	160       	0         	0         	-222954   	
2170.61   	5000      	160       	0         	0         	-222652   	
2180.61   	5000      	160       	0         	0         	-222350   	
2190.61   	5000      	160       	0         	0         	-222072   	
