Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
8498.3    	8048.08   	70        	0         	-5434.4   	
8518.3    	8052.45   	70        	0         	-5434.4   	
8538.3    	8056.72   	70        	0         	-5434.4   	
8558.3    	8060.86   	70        	0         	-5434.4   	
8578.3    	8064.86   	70        	0         	-5434.4   	
8598.3    	8068.69   	70        	0         	-5434.4   	
8618.3    	8072.33   	70        	0         	-5434.4   	
8638.3    	8075.75   	70        	0         	-5434.4   	
8658.3    	8078.91   	70        	0         	-5434.4   	
8678.3    	8081.8    	70        	0         	-5434.4   	
8698.3    	8084.37   	70        	0         	-5434.4   	
8718.3    	8086.6    	70        	0         	-5434.4   	
8738.3    	8088.46   	70        	0         	-5434.4   	
8758.3    	8089.92   	70        	0         	-5434.4   	
8778.3    	8090.96   	70        	0         	-5434.4   	
8798.3    	8091.53   	70        	0         	-5434.4   	
8818.3    	8091.59   	70        	0         	-5434.4   	
8838.3    	8091.1    	70        	0         	-5434.4   	
8858.3    	8090.02   	70        	0         	-5434.4   	
8878.3    	8088.29   	70        	0         	-5434.4   	
8898.3    	8085.87   	70        	0         	-5434.4   	
8918.3    	8082.69   	70        	0         	-5434.4   	
8938.3    	8078.71   	70        	0         	-5434.4   	
8958.3    	8073.87   	70        	0         	-5434.4   	
8978.3    	8068.11   	70        	0         	-5434.4   	
8998.3    	8061.38   	70        	0         	-5434.4   	
9018.3    	8053.62   	70        	0         	-5434.4   	
9038.3    	8044.78   	70        	0         	-5434.4   	
9058.3    	8034.8    	70        	0         	-5434.4   	
9078.3    	8023.63   	70        	0         	-5434.4   	
9098.3    	8011.22   	70        	0         	-5434.4   	
9118.3    	7997.52   	70        	0         	-5434.4   	
9138.3    	7982.47   	70        	0         	-5434.4   	
9158.3    	7966.04   	70        	0         	-5434.4   	
9178.3    	7948.17   	70        	0         	-5434.4   	
9198.3    	7929.56   	70        	0         	-5434.4   	
9218.3    	7911.08   	70        	0         	-5434.4   	
9238.3    	7893.27   	70        	0         	-5434.4   	
9258.3    	7876.41   	70        	0         	-5434.4   	
9278.3    	7860.59   	70        	0         	-5434.4   	
9298.3    	7845.99   	70        	0         	-5434.4   	
