Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
6158.3    	3173.87   	70        	5434      	0         	
6178.3    	3178.19   	70        	5434      	0         	
6198.3    	3182.5    	70        	5434      	0         	
6218.3    	3186.82   	70        	5434      	0         	
6238.3    	3191.14   	70        	5434      	0         	
6258.3    	3195.46   	70        	5434      	0         	
6278.3    	3199.8    	70        	5434      	0         	
6298.3    	3204.14   	70        	5434      	0         	
6318.3    	3208.49   	70        	5434      	0         	
6338.3    	3212.83   	70        	5434      	0         	
6358.3    	3217.18   	70        	5434      	0         	
6378.3    	3221.53   	70        	5434      	0         	
6398.3    	3225.88   	70        	5434      	0         	
6418.3    	3230.23   	70        	5434      	0         	
6438.3    	3234.59   	70        	5434      	0         	
6458.3    	3238.95   	70        	5434      	0         	
6478.3    	3243.3    	70        	5434      	0         	
6498.3    	3247.65   	70        	5434      	0         	
6518.3    	3251.99   	70        	5434      	0         	
6538.3    	3256.33   	70        	5434      	0         	
6558.3    	3260.66   	70        	5434      	0         	
6578.3    	3265      	70        	5434      	0         	
6598.3    	3269.34   	70        	5434      	0         	
6618.3    	3273.7    	70        	5434      	0         	
6638.3    	3278.06   	70        	5434      	0         	
6658.3    	3282.42   	70        	5434      	0         	
6678.3    	3286.79   	70        	5434      	0         	
6698.3    	3291.15   	70        	5434      	0         	
6718.3    	3295.53   	70        	5434      	0         	
6738.3    	3299.92   	70        	5434      	0         	
6758.3    	3304.32   	70        	5434      	0         	
6778.3    	3308.72   	70        	5434      	0         	
6798.3    	3313.13   	70        	5434      	0         	
6818.3    	3317.54   	70        	5434      	0         	
6838.3    	3321.96   	70        	5434      	0         	
6858.3    	3326.38   	70        	5434      	0         	
6878.3    	3330.79   	70        	5434      	0         	
6898.3    	3335.21   	70        	5434      	0         	
6918.3    	3339.62   	70        	5434      	0         	
6938.3    	3344.05   	70        	5434      	0         	
6958.3    	3348.48   	70        	5434      	0         	
6978.3    	3352.9    	70        	5434      	0         	
6998.3    	3357.33   	70        	5434      	0         	
7018.3    	3361.76   	70        	5434      	0         	
7038.3    	3366.18   	70        	5434      	0         	
7058.3    	3370.61   	70        	5434      	0         	
7078.3    	3375.02   	70        	5434      	0         	
7098.3    	3379.44   	70        	5434      	0         	
7118.3    	3383.84   	70        	5434      	0         	
7138.3    	3388.24   	70        	5434      	0         	
7158.3    	3392.63   	70        	5434      	0         	
7178.3    	3397.01   	70        	5434      	0         	
7198.3    	3401.38   	70        	5434      	0         	
7218.3    	3405.75   	70        	5434      	0         	
7238.3    	3410.11   	70        	5434      	0         	
7258.3    	3414.48   	70        	5434      	0         	
7278.3    	3418.85   	70        	5434      	0         	
7298.3    	3423.2    	70        	5434      	0         	
7318.3    	3427.55   	70        	5434      	0         	
7338.3    	3431.92   	70        	5434      	0         	
7358.3    	3436.28   	70        	5434      	0         	
7378.3    	3440.68   	70        	5434      	0         	
7398.3    	3445.09   	70        	5434      	0         	
7418.3    	3449.51   	70        	5434      	0         	
7438.3    	3453.91   	70        	5434      	0         	
7458.3    	3458.28   	70        	5434      	0         	
7478.3    	3462.64   	70        	5434      	0         	
7498.3    	3466.97   	70        	5434      	0         	
7518.3    	3471.29   	70        	5434      	0         	
7538.3    	3475.58   	70        	5434      	0         	
7558.3    	3479.83   	70        	5434      	0         	
7578.3    	3484.1    	70        	5434      	0         	
7598.3    	3488.37   	70        	5434      	0         	
7618.3    	3492.65   	70        	5434      	0         	
7638.3    	3496.92   	70        	5434      	0         	
7658.3    	3501.18   	70        	5434      	0         	
7678.3    	3505.41   	70        	5434      	0         	
7698.3    	3509.61   	70        	5434      	0         	
7718.3    	3513.76   	70        	5434      	0         	
7738.3    	3517.88   	70        	5434      	0         	
7758.3    	3521.96   	70        	5434      	0         	
7778.3    	3526      	70        	5434      	0         	
7798.3    	3530.01   	70        	5434      	0         	
7818.3    	3534      	70        	5434      	0         	
7838.3    	3537.95   	70        	5434      	0         	
7858.3    	3541.83   	70        	5434      	0         	
7878.3    	3545.56   	70        	5434      	0         	
7898.3    	3548.99   	70        	5434      	0         	
7918.3    	3549.89   	70        	5434      	0.493524  	
7938.3    	3552.7    	70        	5434      	1.13564   	
7958.3    	3555.23   	70        	5434      	1.94893   	
7978.3    	3557.53   	70        	5434      	2.97845   	
7998.3    	3559.82   	70        	5434      	4.03789   	
