Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
169.127   	2500      	70        	2.88668   	0.0158773 	
170.127   	2500      	70        	2.87662   	0.0182288 	
171.127   	2500      	70        	2.866     	0.020856  	
172.127   	2500      	70        	2.85478   	0.02378   	
173.127   	2500      	70        	2.84295   	0.0270212 	
174.127   	2500      	70        	2.83048   	0.0306    	
175.127   	2500      	70        	2.81732   	0.0345363 	
176.127   	2500      	70        	2.80346   	0.0388489 	
177.127   	2500      	70        	2.7889    	0.0435558 	
178.127   	2500      	70        	2.77364   	0.048673  	
179.127   	2500      	70        	2.75766   	0.0542146 	
180.127   	2500      	70        	2.74098   	0.0601922 	
181.127   	2500      	70        	2.7236    	0.0666135 	
182.127   	2500      	70        	2.70553   	0.0734829 	
183.127   	2500      	70        	2.68678   	0.0808012 	
184.127   	2500      	70        	2.66741   	0.0885649 	
185.127   	2500      	70        	2.64743   	0.0967652 	
186.127   	2500      	70        	2.62689   	0.105389  	
187.127   	2500      	70        	2.60586   	0.114417  	
188.127   	2500      	70        	2.58438   	0.123828  	
189.127   	2500      	70        	2.56254   	0.133592  	
190.127   	2500      	70        	2.54043   	0.143682  	
191.127   	2500      	70        	2.51815   	0.154061  	
192.127   	2500      	70        	2.49605   	0.164713  	
193.127   	2500      	70        	2.47373   	0.175568  	
194.127   	2500      	70        	2.45175   	0.186623  	
195.127   	2500      	70        	2.42978   	0.197807  	
196.127   	2500      	70        	2.40779   	0.209071  	
197.127   	2500      	70        	2.38622   	0.22041   	
198.127   	2500      	70        	2.36497   	0.231779  	
199.127   	2500      	70        	2.34383   	0.243117  	
200.127   	2500      	70        	2.32312   	0.254427  	
201.127   	2500      	70        	2.30268   	0.265662  	
202.127   	2500      	70        	2.28267   	0.276821  	
203.127   	2500      	70        	2.2628    	0.287852  	
204.127   	2500      	70        	2.2432    	0.298759  	
205.127   	2500      	70        	2.22377   	0.309523  	
206.127   	2500      	70        	2.20462   	0.320162  	
207.127   	2500      	70        	2.18613   	0.330745  	
208.127   	2500      	70        	2.16763   	0.341191  	
209.127   	2500      	70        	2.14931   	0.351545  	
210.127   	2500      	70        	2.1311    	0.361821  	
211.127   	2500      	70        	2.11295   	0.372032  	
212.127   	2500      	70        	2.09483   	0.3822    	
213.127   	2500      	70        	2.07725   	0.392448  	
214.127   	2500      	70        	2.05962   	0.402698  	
215.127   	2500      	70        	2.04212   	0.413024  	
216.127   	2500      	70        	2.0243    	0.423364  	
217.127   	2500      	70        	2.00655   	0.433828  	
218.127   	2500      	70        	1.98854   	0.444362  	
219.127   	2500      	70        	1.97049   	0.455019  	
220.127   	2500      	70        	1.95229   	0.465752  	
221.127   	2500      	70        	1.93417   	0.476582  	
222.127   	2500      	70        	1.91625   	0.487519  	
223.127   	2500      	70        	1.89823   	0.498459  	
224.127   	2500      	70        	1.88022   	0.509391  	
225.127   	2500      	70        	1.86235   	0.520291  	
226.127   	2500      	70        	1.84493   	0.531201  	
227.127   	2500      	70        	1.82775   	0.542014  	
228.127   	2500      	70        	1.81088   	0.552694  	
229.127   	2500      	70        	1.79465   	0.563412  	
230.127   	2500      	70        	1.77833   	0.573925  	
231.127   	2500      	70        	1.76231   	0.584291  	
232.127   	2500      	70        	1.7467    	0.594465  	
233.127   	2500      	70        	1.73186   	0.604549  	
234.127   	2500      	70        	1.71726   	0.614336  	
235.127   	2500      	70        	1.7031    	0.623871  	
236.127   	2500      	70        	1.68936   	0.633138  	
237.127   	2500      	70        	1.67619   	0.642442  	
238.127   	2500      	70        	1.66302   	0.651531  	
239.127   	2500      	70        	1.65023   	0.660428  	
240.127   	2500      	70        	1.63792   	0.669069  	
241.127   	2500      	70        	1.62613   	0.677408  	
242.127   	2500      	70        	1.61507   	0.685728  	
243.127   	2500      	70        	1.60408   	0.693753  	
244.127   	2500      	70        	1.59339   	0.701549  	
245.127   	2500      	70        	1.58312   	0.709122  	
246.127   	2500      	70        	1.57325   	0.716443  	
247.127   	2500      	70        	1.56385   	0.723574  	
248.127   	2500      	70        	1.55476   	0.730476  	
249.127   	2500      	70        	1.54594   	0.737165  	
250.127   	2500      	70        	1.53736   	0.74366   	
251.127   	2500      	70        	1.52903   	0.749982  	
252.127   	2500      	70        	1.52092   	0.756142  	
253.127   	2500      	70        	1.51303   	0.762146  	
254.127   	2500      	70        	1.50546   	0.768122  	
255.127   	2500      	70        	1.4979    	0.773961  	
256.127   	2500      	70        	1.49047   	0.779731  	
