Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

  t       BHP	     q(Gas)       q(Oil)
(days)   (psia)    (MSCF/day)   (STB/day)
0         4700        0           0         
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 16	 4876.13      8.8709	0.246847	 -3.25971e-009	 0.0278266  0.972173  -3.67461e-010
 -------Seg 17	 5049.04      8.68722	0.0656484	 -3.29187e-009	 0.0075569  0.992443  -3.78933e-010
 -------Seg 18	 5178.85      7.3933	-2.89657e-009	 -3.77475e-009	 -3.91783e-010  1  -5.10563e-010
 -------Seg 19	 5315.73      7.37533	-3.14957e-009	 -3.79669e-009	 -4.27041e-010  1  -5.14783e-010
 -------Seg 20	 5049.05      1.22839	0.00668095	 3.36372e-010	 0.00543879  0.994561  2.73832e-010
 -------Seg 21	 5074.72      1.22469	0.00592403	 4.54073e-010	 0.00483718  0.995163  3.70766e-010
 -------Seg 22	 5100.33      1.22103	0.00215473	 4.52235e-010	 0.00176468  0.998235  3.70372e-010
 -------Seg 23	 5125.88      1.21875	4.88462e-005	 4.50341e-010	 4.00789e-005  0.99996  3.6951e-010
 -------Seg 24	 5151.42      1.2182	3.91509e-005	 4.4839e-010	 3.21384e-005  0.999968  3.68076e-010
 -------Seg 25	 5176.95      1.21765	3.07301e-005	 4.46383e-010	 2.52372e-005  0.999975  3.66594e-010
 -------Seg 26	 5202.47      1.2171	2.35238e-005	 4.44319e-010	 1.93278e-005  0.999981  3.65064e-010
 -------Seg 27	 5227.98      1.21655	1.74666e-005	 4.42196e-010	 1.43575e-005  0.999986  3.63485e-010
 -------Seg 28	 5253.48      1.216	1.24863e-005	 4.40013e-010	 1.02684e-005  0.99999  3.61854e-010
 -------Seg 29	 5278.96      1.21545	8.50339e-006	 4.37768e-010	 6.9961e-006  0.999993  3.60171e-010
 -------Seg 30	 5304.44      1.2149	5.43062e-006	 4.35459e-010	 4.47003e-006  0.999996  3.58433e-010
 -------Seg 31	 5329.9       1.21435	3.17193e-006	 4.33084e-010	 2.61204e-006  0.999997  3.5664e-010
 -------Seg 32	 5355.36      1.2138	1.62165e-006	 4.30642e-010	 1.33601e-006  0.999999  3.54788e-010
 -------Seg 33	 5380.8       1.21325	6.63594e-007	 4.28128e-010	 5.46956e-007  0.999999  3.52878e-010
 -------Seg 34	 5406.43      1.2127	1.69981e-007	 4.25542e-010	 1.40168e-007  1  3.50906e-010


1.25783   4700        3603.461    3133.44   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4700         6.28708	0.320932	 -4.0015e-009	 0.0510463  0.948954  -6.36464e-010
 -------Seg 1	 4700         2.26641	0.092923	 8.11543e-011	 0.041  0.959  3.58074e-011
 -------Seg 2	 4744.89      2.25323	0.102177	 8.03046e-011	 0.0453469  0.954653  3.56398e-011
 -------Seg 3	 4789.52      2.24036	0.0890075	 8.02491e-011	 0.0397291  0.960271  3.58197e-011
 -------Seg 4	 4833.89      2.22781	0.0761534	 8.01935e-011	 0.034183  0.965817  3.59965e-011
 -------Seg 5	 4878.03      2.21557	0.0636024	 8.0138e-011	 0.0287071  0.971293  3.61704e-011
 -------Seg 6	 4921.92      2.20361	0.0513428	 8.00827e-011	 0.0232994  0.976701  3.63416e-011
 -------Seg 7	 4965.59      2.19193	0.0393636	 8.00279e-011	 0.0179584  0.982042  3.65102e-011
 -------Seg 8	 5009.02      2.18052	0.0276544	 7.99733e-011	 0.0126825  0.987318  3.66762e-011
 -------Seg 9	 5052.24      2.16939	0.0162229	 7.9919e-011	 0.0074781  0.992522  3.68395e-011
 -------Seg 10	 5095.24      2.15848	0.00501822	 7.98648e-011	 0.00232489  0.997675  3.70005e-011
 -------Seg 11	 5138.12      2.1527	2.58721e-009	 7.98109e-011	 1.20185e-009  1  3.70749e-011
 -------Seg 12	 5180.97      2.15106	1.33037e-009	 7.97573e-011	 6.18475e-010  1  3.70782e-011
 -------Seg 13	 5223.79      2.14942	6.0805e-010	 7.97047e-011	 2.8289e-010  1  3.7082e-011
 -------Seg 14	 5266.58      2.14778	2.45873e-010	 7.9652e-011	 1.14478e-010  1  3.70857e-011
 -------Seg 15	 5309.95      2.14613	1.02508e-010	 7.96002e-011	 4.77641e-011  1  3.70901e-011
 -------Seg 16	 4875.21      8.84661	0.247037	 -9.18977e-009	 0.0279245  0.972075  -1.03879e-009
 -------Seg 17	 5047.25      8.66429	0.0671945	 -9.27844e-009	 0.00775534  0.992245  -1.07088e-009
 -------Seg 18	 5176.38      7.37204	-7.80984e-009	 -9.72191e-009	 -1.05939e-009  1  -1.31875e-009
 -------Seg 19	 5312.54      7.35422	-8.07937e-009	 -9.76208e-009	 -1.0986e-009  1  -1.32741e-009
 -------Seg 20	 5047.25      1.22566	0.00679449	 2.6449e-011	 0.00554355  0.994456  2.15795e-011
 -------Seg 21	 5072.81      1.22198	0.00612064	 3.59893e-010	 0.00500879  0.994991  2.94517e-010
